.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model12,0.9458333333333333,0.3592233009708738,0.5129449838187702,0.3171428571428571,0.5838095238095238,15,5,743,30,0.003793510761539482
Preprocessor1_Model22,0.8729166666666666,0.3587570621468927,0.5141242937853108,0.3628571428571429,0.5714285714285714,13,11,643,31,0.002354612038724418
Preprocessor1_Model06,0.8499999999999999,0.35161290322580646,0.5032258064516129,0.31142857142857144,0.579047619047619,13,8,523,23,0.0022563605228487623
Preprocessor1_Model07,0.8437499999999999,0.3581081081081081,0.4983108108108108,0.3028571428571429,0.5866666666666667,12,7,714,26,0.008099774071596316
Preprocessor1_Model09,0.7979166666666666,0.3522012578616352,0.4921383647798742,0.32,0.5771428571428572,12,8,721,21,0.006709728230040976
Preprocessor1_Model14,0.7083333333333334,0.3400673400673401,0.4983164983164983,0.2885714285714286,0.5761904761904761,14,8,686,24,0.0010630787195395608
Preprocessor1_Model05,0.6020833333333333,0.3411371237458194,0.48494983277591974,0.2914285714285714,0.5761904761904761,17,9,605,19,0.00983445359505407
Preprocessor1_Model13,0.5979166666666667,0.3415492957746479,0.4823943661971831,0.27714285714285714,0.580952380952381,13,7,767,19,1.1629827115326814e-4
Preprocessor1_Model02,0.5541666666666666,0.33793103448275863,0.4827586206896552,0.28,0.5771428571428572,13,9,535,19,3.5320063902211714e-4
Preprocessor1_Model11,0.5354166666666667,0.33436532507739936,0.48761609907120745,0.30857142857142855,0.5647619047619048,13,6,415,29,0.0030345261392078437
Preprocessor1_Model17,0.53125,0.3364485981308411,0.48442367601246106,0.30857142857142855,0.5666666666666667,13,9,658,20,0.005272635316764357
Preprocessor1_Model18,0.5166666666666666,0.3310810810810811,0.48817567567567566,0.28,0.5714285714285714,16,6,459,25,4.144467278054601e-4
Preprocessor1_Model23,0.5041666666666667,0.3271276595744681,0.4933510638297872,0.3514285714285714,0.5428571428571428,16,8,475,28,0.004083365277443041
Preprocessor1_Model04,0.46874999999999994,0.3292307692307692,0.48923076923076925,0.3057142857142857,0.560952380952381,14,9,441,23,2.542730489705928e-4
Preprocessor1_Model03,0.4666666666666667,0.33229813664596275,0.48757763975155277,0.3057142857142857,0.5638095238095238,16,5,550,30,5.003483155321561e-4
Preprocessor1_Model16,0.44375,0.3241758241758242,0.4876373626373626,0.33714285714285713,0.5447619047619048,14,11,425,29,6.714359142406521e-4
Preprocessor1_Model21,0.41041666666666665,0.3164179104477612,0.4925373134328358,0.3028571428571429,0.5495238095238095,15,8,792,26,1.884851869196007e-4
Preprocessor1_Model20,0.37916666666666665,0.3299319727891156,0.477891156462585,0.27714285714285714,0.5714285714285714,15,10,771,23,5.417202957702175e-4
Preprocessor1_Model15,0.30208333333333337,0.32132963988919666,0.4778393351800554,0.3314285714285714,0.5438095238095239,17,10,616,28,7.992660425475106e-4
Preprocessor1_Model25,0.2229166666666667,0.30985915492957744,0.4788732394366197,0.25142857142857145,0.5638095238095238,15,7,509,22,0.0016536280036857256
Preprocessor1_Model08,0.19166666666666665,0.30916030534351147,0.45610687022900764,0.23142857142857143,0.5714285714285714,17,7,586,18,1.2643835796995526e-4
Preprocessor1_Model24,0.16041666666666668,0.30985915492957744,0.4595070422535211,0.25142857142857145,0.5638095238095238,14,6,627,18,0.0014336176048154769
Preprocessor1_Model19,0.15208333333333332,0.3006535947712418,0.47549019607843135,0.26285714285714284,0.5504761904761905,16,10,490,25,2.1659699991194575e-4
Preprocessor1_Model10,0.14375,0.28608923884514437,0.47112860892388453,0.31142857142857144,0.5114285714285715,15,10,573,27,1.5928632145562142e-4
Preprocessor1_Model01,0.11666666666666667,0.2965779467680608,0.4372623574144487,0.22285714285714286,0.5647619047619048,14,5,704,20,0.0011097952546300104
