.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model14,0.9520833333333333,0.28523489932885904,0.4697986577181208,0.24926686217008798,0.5533333333333333,16,6,587,29,2.788494400354804e-4
Preprocessor1_Model04,0.8916666666666666,0.2781456953642384,0.478476821192053,0.24633431085043989,0.5476190476190477,16,5,718,22,0.006333972375750212
Preprocessor1_Model25,0.775,0.27956989247311825,0.45161290322580644,0.2287390029325513,0.5580952380952381,17,10,789,30,0.0034558438216364907
Preprocessor1_Model03,0.7166666666666666,0.26573426573426573,0.4562937062937063,0.22287390029325513,0.5476190476190477,15,8,699,26,0.008199667654416815
Preprocessor1_Model06,0.6979166666666666,0.27835051546391754,0.44329896907216493,0.2375366568914956,0.5523809523809524,17,7,475,26,0.009620645929195868
Preprocessor1_Model11,0.6770833333333333,0.2706270627062706,0.4504950495049505,0.2404692082111437,0.5428571428571428,15,10,483,27,0.0042972077747649605
Preprocessor1_Model05,0.6229166666666667,0.2572463768115942,0.4528985507246377,0.20821114369501467,0.5476190476190477,16,9,751,30,1.4454659521193468e-4
Preprocessor1_Model17,0.6166666666666667,0.2594752186588921,0.46355685131195334,0.26099706744868034,0.518095238095238,16,10,423,20,0.0010763516291993059
Preprocessor1_Model13,0.5958333333333333,0.2618296529968454,0.4526813880126183,0.2434017595307918,0.5314285714285715,14,8,683,28,0.0032894816260581085
Preprocessor1_Model21,0.59375,0.25177304964539005,0.46099290780141844,0.20821114369501467,0.5419047619047619,13,11,536,21,5.252651631587945e-4
Preprocessor1_Model24,0.5854166666666667,0.2581699346405229,0.4542483660130719,0.2316715542521994,0.5342857142857143,13,9,774,19,0.0021991343924614697
Preprocessor1_Model15,0.575,0.2525597269624573,0.46075085324232085,0.21700879765395895,0.5371428571428571,13,5,656,23,0.0023611419670283417
Preprocessor1_Model23,0.5666666666666667,0.25705329153605017,0.46238244514106586,0.2404692082111437,0.5276190476190477,15,8,449,20,0.0016099202095684992
Preprocessor1_Model02,0.5666666666666667,0.2696969696969697,0.4484848484848485,0.26099706744868034,0.5304761904761904,16,7,511,27,9.007005476231596e-4
Preprocessor1_Model12,0.5333333333333333,0.23371647509578544,0.47126436781609193,0.17888563049853373,0.5428571428571428,14,6,672,17,1.137348469018619e-4
Preprocessor1_Model01,0.38125,0.24014336917562723,0.45161290322580644,0.19648093841642228,0.5371428571428571,14,9,607,19,4.278229733802545e-4
Preprocessor1_Model16,0.37083333333333335,0.24285714285714285,0.44285714285714284,0.19941348973607037,0.5380952380952381,16,9,752,29,2.2972084376175053e-4
Preprocessor1_Model19,0.3625,0.24041811846689895,0.44947735191637633,0.20234604105571846,0.5333333333333333,12,8,722,18,3.374368997838015e-4
Preprocessor1_Model20,0.30208333333333337,0.2476489028213166,0.44043887147335425,0.2316715542521994,0.5219047619047619,13,6,409,25,0.005168182939817453
Preprocessor1_Model18,0.25625,0.21774193548387097,0.4475806451612903,0.15835777126099707,0.5419047619047619,14,6,436,19,4.6061529276081564e-4
Preprocessor1_Model07,0.20833333333333334,0.2363013698630137,0.4315068493150685,0.20234604105571846,0.5285714285714286,12,10,564,23,7.408352045410572e-4
Preprocessor1_Model22,0.1708333333333333,0.2326388888888889,0.4322916666666667,0.19648093841642228,0.5285714285714286,15,9,513,24,1.7930096310345186e-4
Preprocessor1_Model08,0.1416666666666667,0.22794117647058823,0.4172794117647059,0.18181818181818182,0.5342857142857143,14,6,556,25,1.314271965997506e-4
Preprocessor1_Model09,0.09999999999999999,0.22945205479452055,0.4195205479452055,0.19648093841642228,0.5247619047619048,12,11,638,31,0.0011640902666875607
Preprocessor1_Model10,0.09375,0.22727272727272727,0.4253246753246753,0.20527859237536658,0.5152380952380953,13,7,610,23,0.0015468979750385022
