.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model14,0.9392857142857143,0.4882075471698113,0.6745283018867925,0.48364485981308414,0.38857142857142857,15,12,829,30,0.008759779521424815
Preprocessor1_Model27,0.9339285714285714,0.4759825327510917,0.665938864628821,0.5093457943925234,0.3923809523809524,14,11,736,24,0.006234630991851671
Preprocessor1_Model19,0.8875000000000002,0.48699763593380613,0.6713947990543735,0.48130841121495327,0.38952380952380955,14,15,989,29,0.007535539664209375
Preprocessor1_Model15,0.8821428571428571,0.4708423326133909,0.6587473002159827,0.5093457943925234,0.3961904761904762,17,11,805,26,0.0046448802730606285
Preprocessor1_Model12,0.7964285714285714,0.4660831509846827,0.6575492341356673,0.4976635514018692,0.37857142857142856,16,9,649,31,0.0019385416269578335
Preprocessor1_Model23,0.7089285714285715,0.4563758389261745,0.6532438478747203,0.4766355140186916,0.3819047619047619,15,12,777,27,0.005434383278476918
Preprocessor1_Model26,0.6946428571428572,0.4743276283618582,0.6650366748166259,0.4532710280373832,0.3466666666666667,13,16,626,25,1.467162457339326e-4
Preprocessor1_Model02,0.6732142857142858,0.4404040404040404,0.6505050505050505,0.5093457943925234,0.3819047619047619,12,15,886,18,2.489099923015054e-4
Preprocessor1_Model08,0.6571428571428573,0.4488888888888889,0.6533333333333333,0.4719626168224299,0.3580952380952381,16,17,603,20,1.2140480904633594e-4
Preprocessor1_Model24,0.6375,0.4691358024691358,0.6617283950617284,0.4439252336448598,0.34095238095238095,13,14,662,25,1.8243882535468902e-4
Preprocessor1_Model01,0.6357142857142857,0.44537815126050423,0.6418067226890757,0.4953271028037383,0.3880952380952381,17,10,894,20,0.0028292397728276516
Preprocessor1_Model07,0.5821428571428572,0.4449438202247191,0.647191011235955,0.46261682242990654,0.3742857142857143,12,16,844,22,0.004015965944808477
Preprocessor1_Model17,0.55,0.4556354916067146,0.6510791366906474,0.4439252336448598,0.3442857142857143,12,14,675,26,2.1527212151742058e-4
Preprocessor1_Model09,0.5285714285714286,0.4407158836689038,0.6442953020134228,0.4602803738317757,0.37714285714285717,11,14,969,22,0.0033311610376742773
Preprocessor1_Model22,0.4982142857142857,0.44396551724137934,0.6390086206896551,0.48130841121495327,0.37952380952380954,14,16,940,19,0.0017081726319334437
Preprocessor1_Model04,0.4642857142857143,0.4411134903640257,0.6316916488222698,0.48130841121495327,0.38476190476190475,18,11,761,27,0.0025520393562003725
Preprocessor1_Model03,0.44999999999999996,0.44794188861985473,0.6440677966101694,0.43224299065420563,0.3504761904761905,11,15,922,25,6.746225934668123e-4
Preprocessor1_Model29,0.44821428571428573,0.44206008583690987,0.6351931330472103,0.48130841121495327,0.37333333333333335,19,11,636,29,0.0021978529208376745
Preprocessor1_Model21,0.41785714285714287,0.44,0.6423529411764706,0.4369158878504673,0.35428571428571426,16,12,781,30,6.470418140718563e-4
Preprocessor1_Model20,0.39464285714285713,0.42462845010615713,0.6390658174097664,0.4672897196261682,0.3647619047619048,12,14,695,18,4.301043351217228e-4
Preprocessor1_Model16,0.3464285714285714,0.4430693069306931,0.6423267326732673,0.4182242990654206,0.33476190476190476,18,17,917,28,4.0011807792740203e-4
Preprocessor1_Model25,0.3035714285714286,0.42857142857142855,0.6394009216589862,0.43457943925233644,0.34904761904761905,18,13,813,17,4.918756604772356e-4
Preprocessor1_Model11,0.2339285714285714,0.4351145038167939,0.6412213740458015,0.39953271028037385,0.3342857142857143,18,12,741,28,2.7972810991327843e-4
Preprocessor1_Model13,0.2017857142857143,0.4170403587443946,0.6221973094170403,0.43457943925233644,0.3585714285714286,14,10,984,21,0.001329907588845804
Preprocessor1_Model28,0.13035714285714284,0.4105960264900662,0.6203090507726269,0.43457943925233644,0.3504761904761905,15,13,955,20,9.788725527598344e-4
Preprocessor1_Model06,0.11607142857142858,0.4178743961352657,0.6243961352657005,0.40420560747663553,0.3271428571428571,13,13,867,23,3.5308711213351935e-4
Preprocessor1_Model05,0.1,0.41728395061728396,0.6271604938271605,0.39485981308411217,0.32666666666666666,19,10,722,19,1.1646932677628134e-4
Preprocessor1_Model10,0.09464285714285714,0.41203703703703703,0.6215277777777778,0.4158878504672897,0.33476190476190476,16,9,856,24,7.956067829516409e-4
Preprocessor1_Model18,0.06071428571428571,0.4116279069767442,0.6186046511627907,0.4135514018691589,0.3361904761904762,17,16,702,22,0.00115483461544636
