mtry,trees,min_n,tree_depth,learn_rate,loss_reduction,.metric,.estimator,mean,n,std_err,.config
15,916,26,10,0.005136800381225177,3.498168413165312e-5,rmse,standard,27.328421009051183,50,1.9888006059919607,Preprocessor1_Model13
16,940,25,11,0.002724927223423503,1.1098263893330993e-7,rmse,standard,27.35166918455232,50,1.9253576783964927,Preprocessor1_Model07
14,718,30,7,0.003636584881159555,1.846152859012783e-8,rmse,standard,27.355815735883134,50,1.8208083779016795,Preprocessor1_Model05
15,863,21,8,0.004343050484690176,0.006994060928083989,rmse,standard,27.47862376206079,50,1.927086621357714,Preprocessor1_Model18
15,708,19,8,0.006031499561169825,4.311989343199841e-9,rmse,standard,27.658633346720183,50,1.90344591795224,Preprocessor1_Model04
13,874,20,9,0.009092835998770551,3.3341686589273563,rmse,standard,27.680895324494127,50,2.011349514015923,Preprocessor1_Model23
15,682,19,9,0.003234909977155399,0.05724006793313789,rmse,standard,27.704538922072533,50,1.8617388913595452,Preprocessor1_Model20
16,898,28,8,0.007288553900096889,7.107172462555114e-10,rmse,standard,27.717517078422144,50,2.059774089108656,Preprocessor1_Model02
16,894,17,9,0.0019356277510826812,5.855342490683799e-7,rmse,standard,28.307111959978343,50,1.8836949417851492,Preprocessor1_Model09
17,636,27,9,0.0016195871175267139,5.043814054475543,rmse,standard,31.10937485260195,50,2.107977805680376,Preprocessor1_Model24
14,840,21,8,0.0011711536994607119,0.0030985456160070144,rmse,standard,31.50775717091841,50,2.063591488261287,Preprocessor1_Model17
17,622,24,10,0.0015634724885381585,0.8330382870227522,rmse,standard,31.536023567006954,50,2.1489623697670583,Preprocessor1_Model22
15,669,24,9,9.57073028578069e-4,4.0148312622236216e-4,rmse,standard,35.0564551602473,50,2.3777523099941202,Preprocessor1_Model15
15,743,19,11,8.584027273885485e-4,1.86055265533114e-5,rmse,standard,35.152160951802294,50,2.401230308187904,Preprocessor1_Model12
14,763,18,8,6.993304085659724e-4,0.02013665859435075,rmse,standard,36.643161741963176,50,2.527441413423105,Preprocessor1_Model19
14,832,22,10,5.167712282593667e-4,5.511239088003437e-6,rmse,standard,38.65180533947971,50,2.674113511255037,Preprocessor1_Model11
13,611,29,9,5.686660301391521e-4,1.1944396375010247e-10,rmse,standard,40.454231221929874,50,2.795086960783022,Preprocessor1_Model01
16,736,25,10,3.9093016830557363e-4,22.83409039574593,rmse,standard,42.02557681760801,50,2.8597570287452134,Preprocessor1_Model25
13,820,30,7,2.671234202127177e-4,5.484357397315777e-8,rmse,standard,43.78887491210999,50,2.954943799326587,Preprocessor1_Model06
16,650,26,10,3.074081208218431e-4,0.0017405427071576897,rmse,standard,44.541309494226574,50,2.967064159844866,Preprocessor1_Model16
15,792,23,8,2.2057579302718999e-4,3.5431953651355425e-6,rmse,standard,45.29850376413307,50,3.00160308938996,Preprocessor1_Model10
14,931,31,7,1.6613068828148856e-4,2.1185104767750718e-7,rmse,standard,45.885862381369,50,3.0258311565899625,Preprocessor1_Model08
14,774,22,11,2.001302229221614e-4,0.2258787602547188,rmse,standard,45.95633348287032,50,3.0254143873204002,Preprocessor1_Model21
17,803,27,8,1.252236351041764e-4,1.4262945115267017e-9,rmse,standard,47.869376050131095,50,3.0650062363393045,Preprocessor1_Model03
16,697,29,10,1.1392240732904235e-4,1.340455221397654e-4,rmse,standard,48.63554808111539,50,3.0904693578517106,Preprocessor1_Model14
