.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model15,0.95,0.4691780821917808,0.5821917808219178,0.3605263157894737,0.6209523809523809,15,7,674,24,1.2798523690468432e-4
Preprocessor1_Model16,0.8458333333333333,0.46096654275092935,0.570631970260223,0.3263157894736842,0.6180952380952381,13,7,440,23,2.2995420893722946e-4
Preprocessor1_Model18,0.8125,0.43515850144092216,0.547550432276657,0.3973684210526316,0.5952380952380952,16,7,651,29,2.949669851940967e-4
Preprocessor1_Model20,0.7854166666666667,0.44814814814814813,0.5518518518518518,0.31842105263157894,0.6114285714285714,13,6,430,27,0.002521864939806676
Preprocessor1_Model09,0.78125,0.44966442953020136,0.5436241610738255,0.3526315789473684,0.6095238095238096,14,8,505,20,0.005318994370744352
Preprocessor1_Model06,0.7791666666666666,0.44680851063829785,0.5440729483282675,0.3868421052631579,0.6047619047619047,13,9,493,25,0.003307979696481672
Preprocessor1_Model04,0.7458333333333333,0.4477124183006536,0.5392156862745098,0.3605263157894737,0.6076190476190476,15,10,718,18,0.007936787823592672
Preprocessor1_Model12,0.7166666666666666,0.43175487465181056,0.5445682451253482,0.40789473684210525,0.5914285714285714,16,8,623,27,8.012087698684265e-4
Preprocessor1_Model10,0.6875,0.42441860465116277,0.5450581395348837,0.38421052631578945,0.5885714285714285,14,10,749,21,3.0545225980458133e-4
Preprocessor1_Model03,0.6104166666666666,0.4205128205128205,0.5448717948717948,0.43157894736842106,0.579047619047619,17,7,537,22,0.0012195301201706444
Preprocessor1_Model22,0.6020833333333333,0.42628205128205127,0.5352564102564102,0.35,0.5942857142857143,14,11,698,23,0.0014418178402070983
Preprocessor1_Model19,0.5229166666666666,0.42105263157894735,0.5350877192982456,0.37894736842105264,0.5866666666666667,16,11,408,29,0.001946638963843777
Preprocessor1_Model11,0.50625,0.42356687898089174,0.5191082802547771,0.35,0.5923809523809523,17,7,627,20,0.008828663709839134
Preprocessor1_Model24,0.4791666666666667,0.4181184668989547,0.5365853658536586,0.3157894736842105,0.5933333333333334,12,10,579,30,0.004629105296397616
Preprocessor1_Model17,0.4458333333333333,0.41423948220064727,0.5355987055016181,0.3368421052631579,0.5876190476190476,12,10,471,22,5.401896944020063e-4
Preprocessor1_Model02,0.39166666666666666,0.4186046511627907,0.5149501661129569,0.33157894736842103,0.5914285714285714,13,6,669,17,0.006055304437374373
Preprocessor1_Model21,0.35624999999999996,0.4096774193548387,0.5225806451612903,0.33421052631578946,0.5847619047619048,14,6,551,28,0.0017108449421874496
Preprocessor1_Model14,0.31875,0.3937677053824363,0.5297450424929179,0.36578947368421055,0.5666666666666667,17,8,779,21,4.3424125546588714e-4
Preprocessor1_Model01,0.2604166666666667,0.39457831325301207,0.516566265060241,0.3447368421052632,0.5714285714285714,15,8,527,30,0.00105296380494179
Preprocessor1_Model05,0.26041666666666663,0.39705882352941174,0.5088235294117647,0.35526315789473684,0.5714285714285714,15,9,721,26,1.732737826229819e-4
Preprocessor1_Model07,0.23750000000000002,0.39805825242718446,0.5097087378640777,0.3236842105263158,0.5780952380952381,16,6,451,19,0.0034744320978293015
Preprocessor1_Model08,0.15208333333333332,0.3914590747330961,0.50355871886121,0.2894736842105263,0.58,13,5,760,18,5.148472615820956e-4
Preprocessor1_Model23,0.12916666666666665,0.38323353293413176,0.5074850299401198,0.3368421052631579,0.5638095238095238,14,5,565,25,1.0985796361655549e-4
Preprocessor1_Model13,0.08333333333333333,0.382262996941896,0.5030581039755352,0.32894736842105265,0.5647619047619048,12,9,792,26,2.0636655362324776e-4
Preprocessor1_Model25,0,0.3344155844155844,0.4772727272727273,0.2710526315789474,0.540952380952381,15,9,597,31,6.609307510920361e-4
