.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model08,0.955357142857143,0.38387096774193546,0.5532258064516129,0.3753943217665615,0.6295238095238095,14,7,551,24,0.009534576682594996
Preprocessor1_Model15,0.9125,0.3719512195121951,0.5396341463414634,0.38485804416403785,0.6180952380952381,16,11,879,19,0.0013117510855803287
Preprocessor1_Model27,0.8553571428571428,0.3685800604229607,0.5347432024169184,0.38485804416403785,0.6152380952380953,13,8,639,26,0.007616527850414866
Preprocessor1_Model02,0.8214285714285715,0.3627760252365931,0.5410094637223974,0.3627760252365931,0.6152380952380953,14,9,906,18,0.001860097482953811
Preprocessor1_Model06,0.7642857142857143,0.36789297658862874,0.5367892976588629,0.3470031545741325,0.6228571428571429,16,8,612,21,0.006740484308009017
Preprocessor1_Model12,0.7321428571428572,0.35451505016722407,0.5418060200668896,0.334384858044164,0.6152380952380953,15,12,535,22,0.0027608566874697295
Preprocessor1_Model05,0.7053571428571429,0.33152173913043476,0.5217391304347826,0.38485804416403785,0.58,17,9,668,25,0.0011607337886448451
Preprocessor1_Model28,0.7053571428571429,0.33152173913043476,0.5217391304347826,0.38485804416403785,0.58,17,8,895,25,7.795702597143855e-4
Preprocessor1_Model23,0.6839285714285713,0.35570469798657717,0.5335570469798657,0.334384858044164,0.6161904761904762,14,9,870,17,0.0032741971660983945
Preprocessor1_Model10,0.6767857142857143,0.3496932515337423,0.5199386503067485,0.35962145110410093,0.6047619047619047,14,12,524,20,0.0023211924142234465
Preprocessor1_Model13,0.6446428571428571,0.3400576368876081,0.5115273775216138,0.3722397476340694,0.5923809523809523,14,8,757,29,0.0055789825361122255
Preprocessor1_Model11,0.5625000000000001,0.3416149068322981,0.5077639751552795,0.3470031545741325,0.6009523809523809,16,10,938,27,0.005031845452078497
Preprocessor1_Model04,0.5553571428571429,0.3224043715846995,0.5081967213114754,0.3722397476340694,0.5742857142857143,16,9,730,28,4.998290023231257e-4
Preprocessor1_Model16,0.5553571428571429,0.3233695652173913,0.501358695652174,0.3753943217665615,0.5742857142857143,14,11,782,24,4.67470225987378e-4
Preprocessor1_Model03,0.5392857142857144,0.33053221288515405,0.5,0.3722397476340694,0.5828571428571429,13,7,598,31,0.001488000901070727
Preprocessor1_Model20,0.5357142857142857,0.3312302839116719,0.5173501577287066,0.3312302839116719,0.5961904761904762,15,8,717,26,0.0033577447076178837
Preprocessor1_Model09,0.4892857142857143,0.31466666666666665,0.504,0.3722397476340694,0.5657142857142857,13,11,800,23,1.5613688529015422e-4
Preprocessor1_Model21,0.4107142857142857,0.3157894736842105,0.49445983379501385,0.35962145110410093,0.5714285714285714,14,10,572,28,2.54008393800914e-4
Preprocessor1_Model19,0.37499999999999994,0.3151515151515151,0.49696969696969695,0.3280757097791798,0.5819047619047619,15,12,514,30,0.004037707242201167
Preprocessor1_Model01,0.3553571428571428,0.3076923076923077,0.4876373626373626,0.35331230283911674,0.5647619047619048,15,10,579,24,2.989277117504665e-4
Preprocessor1_Model14,0.35000000000000003,0.30494505494505497,0.4958791208791209,0.3501577287066246,0.5628571428571428,17,11,844,29,3.460225866018248e-4
Preprocessor1_Model25,0.28214285714285714,0.3072463768115942,0.4855072463768116,0.334384858044164,0.5714285714285714,15,8,672,30,0.0010394865667720087
Preprocessor1_Model24,0.25357142857142856,0.30303030303030304,0.4807162534435262,0.3470031545741325,0.5619047619047619,14,10,735,27,1.364983129988963e-4
Preprocessor1_Model26,0.1625,0.2832369942196532,0.476878612716763,0.30914826498422715,0.5552380952380952,16,13,829,18,9.117817237661039e-4
Preprocessor1_Model18,0.09999999999999999,0.27627627627627627,0.466966966966967,0.2902208201892745,0.5561904761904762,16,13,930,21,5.740307639602543e-4
Preprocessor1_Model29,0.09464285714285713,0.2645161290322581,0.47419354838709676,0.2586750788643533,0.559047619047619,16,13,642,20,1.0348452071957251e-4
Preprocessor1_Model17,0.08392857142857142,0.26822157434402333,0.4708454810495627,0.2902208201892745,0.5466666666666666,15,12,689,23,2.209216598504611e-4
Preprocessor1_Model07,0.05892857142857143,0.27002967359050445,0.4658753709198813,0.2870662460567823,0.5504761904761905,15,10,769,19,3.65864658860705e-4
Preprocessor1_Model22,0.0375,0.2560553633217993,0.45501730103806226,0.2334384858044164,0.5638095238095238,17,11,814,22,1.6311342713854195e-4
