.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model06,0.9583333333333333,0.27710843373493976,0.46265060240963857,0.4092526690391459,0.5561904761904762,17,12,571,24,0.0010076668038874622
Preprocessor1_Model21,0.8791666666666668,0.2507462686567164,0.4208955223880597,0.298932384341637,0.5733333333333334,13,9,859,29,0.0046073231451835735
Preprocessor1_Model12,0.7916666666666667,0.24120603015075376,0.42462311557788945,0.3416370106761566,0.5361904761904762,17,7,885,19,7.939346946935408e-4
Preprocessor1_Model04,0.7833333333333333,0.24169184290030213,0.41389728096676737,0.2846975088967972,0.5695238095238095,14,7,677,24,0.007949609988930644
Preprocessor1_Model07,0.7749999999999999,0.24102564102564103,0.42435897435897435,0.33451957295373663,0.54,16,8,501,25,6.863323979196283e-4
Preprocessor1_Model15,0.7375,0.23796791443850268,0.41711229946524064,0.3167259786476868,0.5457142857142857,14,10,645,22,0.002869496555187143
Preprocessor1_Model03,0.6583333333333333,0.23261390887290168,0.420863309352518,0.34519572953736655,0.52,16,9,608,21,0.0014873696169825762
Preprocessor1_Model18,0.6166666666666666,0.23295454545454544,0.3991477272727273,0.2918149466192171,0.5533333333333333,14,13,727,28,2.6650276816413246e-4
Preprocessor1_Model14,0.6083333333333334,0.22712933753943218,0.41324921135646686,0.25622775800711745,0.5676190476190476,16,10,536,26,0.009873667227428164
Preprocessor1_Model05,0.5874999999999999,0.22872340425531915,0.40425531914893614,0.30604982206405695,0.5380952380952381,14,8,876,28,0.0019025418073019475
Preprocessor1_Model01,0.5708333333333334,0.22105263157894736,0.42236842105263156,0.298932384341637,0.5304761904761904,15,11,836,20,0.0019262401899140297
Preprocessor1_Model10,0.5666666666666667,0.22699386503067484,0.40337423312883436,0.26334519572953735,0.5628571428571428,15,13,760,27,0.005463374659636172
Preprocessor1_Model25,0.5041666666666667,0.2260061919504644,0.3931888544891641,0.2597864768683274,0.5638095238095238,15,12,680,28,1.2220672310415975e-4
Preprocessor1_Model23,0.47916666666666663,0.21937321937321938,0.40883190883190884,0.27402135231316727,0.5447619047619048,15,10,793,19,0.003376165825228156
Preprocessor1_Model02,0.4666666666666667,0.22318840579710145,0.39855072463768115,0.27402135231316727,0.5504761904761905,16,12,775,29,0.006280749718501179
Preprocessor1_Model19,0.45416666666666666,0.22375690607734808,0.38812154696132595,0.28825622775800713,0.5419047619047619,16,11,817,30,0.0025895420291812852
Preprocessor1_Model22,0.4208333333333334,0.19805194805194806,0.4155844155844156,0.21708185053380782,0.5552380952380952,17,12,918,31,1.1081357498567803e-4
Preprocessor1_Model16,0.35833333333333334,0.21787709497206703,0.38687150837988826,0.2775800711743772,0.54,13,11,911,18,2.033259988021609e-4
Preprocessor1_Model08,0.3416666666666667,0.21676300578034682,0.3829479768786127,0.2669039145907473,0.5457142857142857,14,8,738,23,4.1604336381108835e-4
Preprocessor1_Model24,0.29166666666666674,0.2087227414330218,0.38161993769470404,0.23843416370106763,0.5542857142857143,15,11,548,23,5.154149408097133e-4
Preprocessor1_Model17,0.20416666666666666,0.1891891891891892,0.40135135135135136,0.2491103202846975,0.5133333333333333,16,9,639,20,6.169988002318821e-4
Preprocessor1_Model11,0.2,0.2033898305084746,0.3757062146892655,0.25622775800711745,0.5323809523809524,13,10,580,26,0.0011980475268304732
Preprocessor1_Model13,0.07916666666666666,0.18624641833810887,0.3753581661891118,0.2313167259786477,0.5238095238095238,15,9,946,18,2.3215011989957248e-4
Preprocessor1_Model09,0.07916666666666666,0.18956043956043955,0.37225274725274726,0.24555160142348753,0.5171428571428571,14,8,703,17,3.3477262776514434e-4
Preprocessor1_Model20,0.04583333333333333,0.1782477341389728,0.3731117824773414,0.2099644128113879,0.5295238095238095,15,11,592,25,1.463870759753723e-4
