.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model03,0.9,0.32934131736526945,0.4865269461077844,0.3142857142857143,0.5580952380952381,12,10,706,27,0.0026948087105896222
Preprocessor1_Model18,0.8958333333333335,0.32857142857142857,0.48857142857142855,0.32857142857142857,0.5523809523809524,14,8,621,26,0.0012517863193245928
Preprocessor1_Model24,0.8916666666666667,0.3265895953757225,0.48988439306358383,0.32285714285714284,0.5523809523809524,13,11,886,30,3.580597797695335e-4
Preprocessor1_Model06,0.7645833333333333,0.3247863247863248,0.4829059829059829,0.32571428571428573,0.5495238095238095,15,8,720,23,4.41319950255738e-4
Preprocessor1_Model13,0.6583333333333333,0.3169230769230769,0.48307692307692307,0.29428571428571426,0.5533333333333333,15,8,897,28,0.003678609773871531
Preprocessor1_Model09,0.6437499999999999,0.3217391304347826,0.4811594202898551,0.3171428571428571,0.5495238095238095,14,6,607,23,5.300549731207791e-4
Preprocessor1_Model10,0.6395833333333334,0.31871345029239767,0.4853801169590643,0.31142857142857144,0.5485714285714286,16,9,647,30,1.4633916481837748e-4
Preprocessor1_Model05,0.6354166666666667,0.3209169054441261,0.4828080229226361,0.32,0.5476190476190477,13,11,679,30,7.99408816316181e-4
Preprocessor1_Model23,0.5895833333333335,0.31988472622478387,0.4827089337175792,0.3171428571428571,0.5476190476190477,14,9,754,20,2.0358836894572037e-4
Preprocessor1_Model17,0.5770833333333334,0.3218390804597701,0.47701149425287354,0.32,0.5485714285714286,12,6,971,22,1.0732445118171744e-4
Preprocessor1_Model15,0.5645833333333333,0.32087227414330216,0.4766355140186916,0.29428571428571426,0.5571428571428572,17,6,819,25,0.006091255325163601
Preprocessor1_Model21,0.5541666666666667,0.3198757763975155,0.4767080745341615,0.29428571428571426,0.5561904761904762,17,8,659,18,0.008722657919258605
Preprocessor1_Model25,0.51875,0.3193548387096774,0.47580645161290325,0.28285714285714286,0.56,16,9,838,22,0.0013983022792235995
Preprocessor1_Model08,0.4854166666666667,0.3191489361702128,0.4756838905775076,0.3,0.5533333333333333,14,10,949,21,0.0021018807496546105
Preprocessor1_Model02,0.47916666666666663,0.31868131868131866,0.4793956043956044,0.3314285714285714,0.540952380952381,16,10,988,18,1.3805587956156526e-4
Preprocessor1_Model07,0.44583333333333336,0.3168604651162791,0.4811046511627907,0.31142857142857144,0.5466666666666666,13,9,777,29,2.9175372027204986e-4
Preprocessor1_Model14,0.4416666666666667,0.31412103746397696,0.4812680115273775,0.31142857142857144,0.5438095238095239,14,7,967,28,7.052949902700051e-4
Preprocessor1_Model01,0.41041666666666665,0.3163841807909605,0.4774011299435028,0.32,0.5428571428571428,16,10,793,17,3.916079244433789e-4
Preprocessor1_Model11,0.33125000000000004,0.3105590062111801,0.4720496894409938,0.2857142857142857,0.5504761904761905,17,5,852,24,0.001081500432018597
Preprocessor1_Model12,0.26666666666666666,0.30670926517571884,0.46645367412140576,0.2742857142857143,0.5514285714285714,15,7,681,26,0.004832560340847514
Preprocessor1_Model16,0.19583333333333336,0.308868501529052,0.46636085626911317,0.2885714285714286,0.5476190476190477,15,8,934,21,0.0071277108952056386
Preprocessor1_Model19,0.17916666666666667,0.30407523510971785,0.4670846394984326,0.27714285714285714,0.5476190476190477,13,6,730,24,0.003013378000035912
Preprocessor1_Model20,0.12083333333333332,0.30547550432276654,0.45821325648414984,0.3028571428571429,0.5380952380952381,15,6,916,20,0.0015919900952313366
Preprocessor1_Model22,0.07083333333333333,0.2947976878612717,0.4624277456647399,0.2914285714285714,0.5314285714285715,14,5,760,28,2.316523658348033e-4
Preprocessor1_Model04,0.056249999999999994,0.30030959752321984,0.4458204334365325,0.27714285714285714,0.5438095238095239,13,7,870,19,0.004141545962267797
