.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model06,0.9464285714285714,0.30120481927710846,0.4759036144578313,0.3225806451612903,0.558,17,5,705,24,0.0027991422418575393
Preprocessor1_Model10,0.8678571428571429,0.2961165048543689,0.46237864077669905,0.3935483870967742,0.522,15,7,798,24,7.861093527895786e-4
Preprocessor1_Model05,0.8464285714285714,0.28493150684931506,0.44794520547945205,0.33548387096774196,0.533,16,6,425,29,0.0021169688659601004
Preprocessor1_Model02,0.7678571428571428,0.28381962864721483,0.4416445623342175,0.34516129032258064,0.527,13,8,652,28,4.8289527504739166e-4
Preprocessor1_Model13,0.7571428571428571,0.28213166144200624,0.44200626959247646,0.2903225806451613,0.551,14,5,559,31,0.0014291394603483099
Preprocessor1_Model03,0.6678571428571429,0.2714285714285714,0.42428571428571427,0.3064516129032258,0.53,12,7,765,26,0.007578209691063405
Preprocessor1_Model11,0.5107142857142857,0.25839793281653745,0.42118863049095606,0.3225806451612903,0.503,14,6,685,26,2.884672588139104e-4
Preprocessor1_Model07,0.4857142857142857,0.25219941348973607,0.41348973607038125,0.27741935483870966,0.521,12,9,634,27,0.0010301194576809618
Preprocessor1_Model01,0.3857142857142857,0.2402745995423341,0.4107551487414188,0.3387096774193548,0.463,17,8,739,25,1.3209819766632174e-4
Preprocessor1_Model04,0.31785714285714284,0.2345679012345679,0.3950617283950617,0.24516129032258063,0.518,14,8,474,30,0.003558439748591334
Preprocessor1_Model14,0.2892857142857143,0.22981366459627328,0.4052795031055901,0.23870967741935484,0.516,13,6,510,26,0.004439974860606533
Preprocessor1_Model09,0.22857142857142854,0.23056994818652848,0.3898963730569948,0.2870967741935484,0.482,15,8,431,30,1.603863433316589e-4
Preprocessor1_Model08,0.19999999999999998,0.2262210796915167,0.39974293059125965,0.2838709677419355,0.477,16,9,489,23,3.770826156569641e-4
Preprocessor1_Model15,0.11071428571428571,0.19934640522875818,0.38562091503267976,0.1967741935483871,0.506,16,7,608,29,0.005797021992928467
Preprocessor1_Model12,0.10714285714285714,0.21329639889196675,0.3850415512465374,0.24838709677419354,0.483,14,6,579,27,2.492766405560191e-4
