.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model06,1,0.530188679245283,0.6226415094339622,0.5232774674115456,0.5045011252813196,16,10,603,30,0.0012500032115484341
Preprocessor1_Model21,0.8818181818181818,0.5018939393939394,0.6022727272727273,0.4934823091247672,0.48049512378094467,17,11,718,29,3.609699981667305e-4
Preprocessor1_Model18,0.8772727272727273,0.5018248175182481,0.6012773722627737,0.5121042830540037,0.48649662415603867,13,16,784,31,6.300421440414183e-4
Preprocessor1_Model01,0.8522727272727273,0.49029982363315694,0.591710758377425,0.5176908752327747,0.4737434358589654,12,12,966,24,1.8044963663524363e-4
Preprocessor1_Model23,0.7749999999999999,0.48776223776223776,0.5856643356643356,0.5195530726256983,0.46961740435108723,13,12,885,29,3.138636364141586e-4
Preprocessor1_Model08,0.7295454545454545,0.4876760563380282,0.5836267605633803,0.515828677839851,0.4726181545386343,13,17,639,28,5.78815844956351e-4
Preprocessor1_Model13,0.7090909090909091,0.5020325203252033,0.5934959349593496,0.45996275605214154,0.45536384096024085,17,12,905,21,7.731545860505016e-4
Preprocessor1_Model14,0.6909090909090909,0.4876190476190476,0.5895238095238096,0.4767225325884544,0.4624906226556633,15,11,797,21,2.2300382349510147e-4
Preprocessor1_Model03,0.5863636363636363,0.48091603053435117,0.5791984732824428,0.4692737430167598,0.46624156039009745,18,14,940,25,4.8824020027796113e-4
Preprocessor1_Model15,0.584090909090909,0.48336594911937375,0.5870841487279843,0.45996275605214154,0.45948987246811607,19,13,736,26,0.001026395109041461
Preprocessor1_Model07,0.575,0.47718631178707227,0.5865019011406845,0.46741154562383613,0.4651162790697669,18,16,921,27,0.0017047741694919132
Preprocessor1_Model20,0.509090909090909,0.47962962962962963,0.5731481481481482,0.4823091247672253,0.4542385596399092,16,11,653,20,2.0956270818140991e-4
Preprocessor1_Model19,0.4863636363636363,0.4801587301587302,0.5813492063492064,0.4506517690875233,0.4613653413353346,14,16,836,27,0.0020186904796428286
Preprocessor1_Model16,0.44545454545454544,0.4878048780487805,0.5772357723577236,0.44692737430167595,0.44298574643660876,17,15,859,19,1.16239885743344e-4
Preprocessor1_Model11,0.4022727272727273,0.4782608695652174,0.5780632411067194,0.4506517690875233,0.4486121530382593,16,15,691,19,0.0014946917634249986
Preprocessor1_Model12,0.31136363636363634,0.447463768115942,0.5634057971014492,0.45996275605214154,0.45423855963990917,15,9,986,28,0.00453294589492368
Preprocessor1_Model10,0.27954545454545454,0.4560327198364008,0.5644171779141104,0.41527001862197394,0.4448612153038256,14,13,685,18,0.0026976717690341133
Preprocessor1_Model09,0.2204545454545454,0.4530612244897959,0.5642857142857143,0.4134078212290503,0.442985746436609,16,13,634,24,0.003439676122521816
Preprocessor1_Model05,0.18863636363636363,0.4693446088794926,0.5591966173361522,0.4134078212290503,0.4309827456864219,19,10,749,18,1.2864075092697264e-4
Preprocessor1_Model17,0.17045454545454541,0.4296724470134875,0.5500963391136802,0.41527001862197394,0.43360840210052537,12,15,824,25,0.008214590287137068
Preprocessor1_Model04,0.07045454545454545,0.4280078895463511,0.5374753451676528,0.40409683426443205,0.4272318079519875,15,14,758,20,0.004434535180241839
Preprocessor1_Model02,0.038636363636363635,0.4153543307086614,0.5383858267716536,0.3929236499068901,0.4208552138034517,18,14,962,22,0.006022664289262719
Preprocessor1_Model22,0.03409090909090909,0.4056603773584906,0.5349056603773585,0.40037243947858475,0.43135783945986544,14,9,877,23,0.00691784821982513
