.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model03,0.9732142857142858,0.2639593908629442,0.4251269035532995,0.4094488188976378,0.580952380952381,15,10,901,17,1.400527403935365e-4
Preprocessor1_Model02,0.8821428571428571,0.2553191489361702,0.40824468085106386,0.3779527559055118,0.5828571428571429,16,12,615,21,4.454442214890735e-4
Preprocessor1_Model11,0.8285714285714285,0.24324324324324326,0.41081081081081083,0.3543307086614173,0.5771428571428572,16,12,706,21,9.357775592509963e-4
Preprocessor1_Model04,0.8232142857142858,0.24556962025316456,0.41012658227848103,0.38188976377952755,0.5666666666666667,14,10,532,22,3.0457431866666695e-4
Preprocessor1_Model05,0.7946428571428572,0.2364217252396166,0.41533546325878595,0.29133858267716534,0.6009523809523809,13,9,848,26,0.00815908654255093
Preprocessor1_Model09,0.7732142857142859,0.2452316076294278,0.40599455040871935,0.3543307086614173,0.58,15,12,565,20,1.9699150780465665e-4
Preprocessor1_Model28,0.7696428571428571,0.24456521739130435,0.40625,0.3543307086614173,0.579047619047619,14,12,527,23,1.0923325496596585e-4
Preprocessor1_Model27,0.7482142857142858,0.23372781065088757,0.4068047337278107,0.3110236220472441,0.5866666666666667,17,11,886,18,6.712410474116274e-4
Preprocessor1_Model21,0.7196428571428571,0.23839009287925697,0.3993808049535604,0.3031496062992126,0.5971428571428572,17,7,512,26,5.033973284209114e-4
Preprocessor1_Model16,0.7142857142857142,0.21865889212827988,0.4139941690962099,0.2952755905511811,0.5742857142857143,17,11,807,18,0.009325301536473733
Preprocessor1_Model26,0.592857142857143,0.23692307692307693,0.38769230769230767,0.3031496062992126,0.5952380952380952,16,10,722,28,4.0228539706430315e-4
Preprocessor1_Model01,0.5857142857142857,0.22865013774104684,0.3925619834710744,0.32677165354330706,0.5704761904761905,13,9,688,23,0.0011346624594299134
Preprocessor1_Model12,0.5660714285714286,0.22010869565217392,0.3967391304347826,0.3188976377952756,0.5619047619047619,15,10,780,22,0.0015398225914377117
Preprocessor1_Model14,0.5482142857142858,0.21764705882352942,0.3985294117647059,0.29133858267716534,0.5752380952380952,16,11,814,30,0.0062873585240123845
Preprocessor1_Model08,0.5464285714285714,0.21021021021021022,0.4069069069069069,0.27559055118110237,0.5742857142857143,16,8,930,24,0.004648571508535043
Preprocessor1_Model24,0.44107142857142856,0.21052631578947367,0.3961988304093567,0.28346456692913385,0.5695238095238095,15,8,862,23,0.005507561875679728
Preprocessor1_Model06,0.3910714285714286,0.2028169014084507,0.39859154929577467,0.28346456692913385,0.5571428571428572,14,9,677,25,0.004121013964612204
Preprocessor1_Model17,0.3839285714285714,0.20708446866485014,0.3896457765667575,0.2992125984251969,0.5533333333333333,15,11,635,19,0.0012780666599427196
Preprocessor1_Model19,0.35535714285714287,0.2084507042253521,0.38309859154929576,0.29133858267716534,0.560952380952381,14,13,607,28,0.00279883214526178
Preprocessor1_Model18,0.3125,0.20916905444126074,0.36962750716332377,0.2874015748031496,0.5647619047619048,16,9,559,29,8.948456184471607e-4
Preprocessor1_Model29,0.28928571428571426,0.20055710306406685,0.39136490250696376,0.28346456692913385,0.5533333333333333,13,11,744,20,0.003607229284613714
Preprocessor1_Model22,0.2714285714285714,0.20414201183431951,0.3801775147928994,0.27165354330708663,0.5676190476190476,14,12,770,27,0.0017916827622482879
Preprocessor1_Model15,0.21607142857142858,0.2072072072072072,0.35285285285285284,0.27165354330708663,0.5723809523809524,15,10,646,31,1.2382234073338936e-4
Preprocessor1_Model07,0.18035714285714288,0.1912568306010929,0.37158469945355194,0.27559055118110237,0.5428571428571428,14,13,667,24,0.002266769632005923
Preprocessor1_Model25,0.1732142857142857,0.20063694267515925,0.34554140127388533,0.24803149606299213,0.579047619047619,15,9,833,28,2.788177582499114e-4
Preprocessor1_Model13,0.12142857142857143,0.18848167539267016,0.3612565445026178,0.28346456692913385,0.5314285714285715,13,8,946,19,2.2933760623843326e-4
Preprocessor1_Model20,0.12142857142857141,0.191044776119403,0.36268656716417913,0.25196850393700787,0.560952380952381,14,7,581,27,7.420318110197342e-4
Preprocessor1_Model23,0.10892857142857143,0.1981981981981982,0.33633633633633636,0.25984251968503935,0.5666666666666667,16,8,914,30,1.6342034514871463e-4
Preprocessor1_Model10,0.10714285714285714,0.18397626112759644,0.37091988130563797,0.2440944881889764,0.5552380952380952,17,7,760,29,0.0031967081485347994
