mtry,trees,min_n,tree_depth,learn_rate,loss_reduction,.metric,.estimator,mean,n,std_err,.config
15,594,20,5,0.009421570991160134,0.02085487580196987,rmse,standard,27.248744468788693,50,2.180037427166058,Preprocessor1_Model19
15,647,29,6,0.007008376747214726,1.9724429028719926e-8,rmse,standard,27.987851704060464,50,2.1618028905980493,Preprocessor1_Model05
13,467,18,9,0.005181169491893967,0.0013656913058098772,rmse,standard,28.655939078993033,50,1.9716663697785881,Preprocessor1_Model16
14,560,26,9,0.00685990334735209,17.982229517648054,rmse,standard,28.810099073029285,50,2.0661597022202516,Preprocessor1_Model25
15,577,21,9,0.00431137407902929,0.008360555548247127,rmse,standard,29.1151201739029,50,1.9867179749530701,Preprocessor1_Model18
15,532,24,11,0.003953265038943515,1.3982160616948014e-7,rmse,standard,29.369879405356972,50,1.9680052829413857,Preprocessor1_Model07
14,463,19,7,0.0027001549540363145,5.774725818474442,rmse,standard,29.73481070716571,50,2.1529088665828935,Preprocessor1_Model24
16,415,29,8,0.002936042728882629,4.596917589737684e-4,rmse,standard,30.431209492694506,50,2.2203699680998814,Preprocessor1_Model15
16,631,24,9,0.002023051648473039,0.26105602564829317,rmse,standard,30.51848132903889,50,2.189611567074,Preprocessor1_Model21
15,680,20,8,0.0015921124055058911,1.4064150536429397e-9,rmse,standard,30.77364971143568,50,2.2240069387293246,Preprocessor1_Model03
14,720,30,7,9.775360953103815e-4,3.8385272780535e-6,rmse,standard,33.266920762203206,50,2.6494998908182867,Preprocessor1_Model10
17,489,26,6,0.0014173295878253018,5.4123571359281e-5,rmse,standard,33.40117565421192,50,2.680543071738833,Preprocessor1_Model13
14,724,23,6,7.905399105823308e-4,4.428118403508644e-6,rmse,standard,34.9762777786963,50,2.809117807298732,Preprocessor1_Model11
16,554,18,9,0.0010992188547846854,1.0563067325397374e-10,rmse,standard,35.229275004941975,50,2.7598377660333453,Preprocessor1_Model01
16,667,28,7,6.851035559117171e-4,6.496720304785756e-10,rmse,standard,37.33226467058044,50,2.980081878260693,Preprocessor1_Model02
17,511,27,11,5.849892306186622e-4,2.3057392226117485e-7,rmse,standard,41.40773177034542,50,3.176543882350931,Preprocessor1_Model08
15,702,22,7,3.9684495299591735e-4,2.4768328944938624e-5,rmse,standard,41.7732570337117,50,3.128886278511363,Preprocessor1_Model12
13,785,28,10,3.2605842933157545e-4,1.8005407129599713,rmse,standard,42.5932005374619,50,3.185674991999998,Preprocessor1_Model23
14,519,30,6,4.708808394980758e-4,2.4268308131001836e-4,rmse,standard,42.731250244634204,50,3.157175629379132,Preprocessor1_Model14
15,743,22,10,2.2326170043064964e-4,2.5485928328804986e-8,rmse,standard,45.66470830163224,50,3.241265926585143,Preprocessor1_Model06
16,444,21,8,2.8446171386160304e-4,3.51861509734314e-9,rmse,standard,47.04303555901087,50,3.250183704747147,Preprocessor1_Model04
13,618,24,7,2.0347121156169301e-4,0.7122356935419432,rmse,standard,47.0730986692266,50,3.2427904733097295,Preprocessor1_Model22
17,773,25,11,1.473399372398918e-4,7.621946784029959e-7,rmse,standard,47.53055077013026,50,3.27064775799969,Preprocessor1_Model09
16,762,17,5,1.4268671465004319e-4,0.07666871587192547,rmse,standard,47.66957495906659,50,3.252202698136331,Preprocessor1_Model20
14,427,31,10,1.1444828999863883e-4,0.0026054818166430273,rmse,standard,50.314722991103885,50,3.2961260941012216,Preprocessor1_Model17
