.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model05,0.9732142857142858,0.4689265536723164,0.6313559322033898,0.47701149425287354,0.6476190476190476,16,10,516,21,0.004519357031667962
Preprocessor1_Model13,0.9625,0.44607843137254904,0.6237745098039216,0.5229885057471264,0.6266666666666667,17,8,619,29,7.190756534891854e-4
Preprocessor1_Model06,0.8982142857142859,0.44191919191919193,0.6199494949494949,0.5028735632183908,0.6247619047619047,16,9,657,22,0.002262458196564284
Preprocessor1_Model24,0.8892857142857143,0.44235924932975873,0.6166219839142091,0.47413793103448276,0.6276190476190476,17,11,549,21,0.0031934345353378715
Preprocessor1_Model16,0.8410714285714286,0.43309002433090027,0.6021897810218978,0.5114942528735632,0.6161904761904762,17,7,888,31,4.0604959998925404e-4
Preprocessor1_Model21,0.7892857142857144,0.43213296398891965,0.6024930747922438,0.4482758620689655,0.621904761904762,16,9,736,27,1.8512135965318438e-4
Preprocessor1_Model29,0.75,0.44345238095238093,0.5967261904761905,0.4281609195402299,0.6323809523809524,15,12,946,28,0.004870730524065918
Preprocessor1_Model01,0.7089285714285714,0.4217506631299735,0.6021220159151194,0.45689655172413796,0.6123809523809524,17,8,628,22,0.0011281134606228606
Preprocessor1_Model18,0.7053571428571429,0.42265193370165743,0.600828729281768,0.4396551724137931,0.6152380952380953,15,12,772,26,0.001313877830790524
Preprocessor1_Model09,0.6553571428571429,0.43243243243243246,0.5960960960960962,0.41379310344827586,0.6257142857142857,15,11,860,28,0.0027405154602290335
Preprocessor1_Model12,0.6214285714285714,0.42196531791907516,0.5953757225433526,0.41954022988505746,0.6171428571428571,14,10,794,24,4.592085523832124e-4
Preprocessor1_Model14,0.5803571428571428,0.41450777202072536,0.5854922279792746,0.45977011494252873,0.6057142857142858,14,7,872,18,1.4250341677635053e-4
Preprocessor1_Model27,0.5589285714285714,0.4169014084507042,0.5915492957746479,0.42528735632183906,0.6123809523809524,14,12,688,27,0.0014895274050319978
Preprocessor1_Model04,0.5375,0.4136986301369863,0.5863013698630137,0.4339080459770115,0.6085714285714285,13,12,755,18,1.0738778138799124e-4
Preprocessor1_Model19,0.45714285714285713,0.4147058823529412,0.5852941176470589,0.4051724137931034,0.6133333333333333,13,11,678,25,0.0033249961230120756
Preprocessor1_Model10,0.3785714285714286,0.3989769820971867,0.578005115089514,0.4482758620689655,0.5933333333333334,16,11,907,20,1.9503389708190095e-4
Preprocessor1_Model03,0.3785714285714286,0.407514450867052,0.5852601156069365,0.4051724137931034,0.6076190476190476,15,8,927,23,6.558127794921568e-4
Preprocessor1_Model25,0.3678571428571428,0.41369047619047616,0.5833333333333334,0.3994252873563218,0.6133333333333333,13,13,810,20,9.628791667271919e-4
Preprocessor1_Model08,0.3392857142857143,0.3934010152284264,0.5799492385786802,0.4454022988505747,0.5885714285714285,16,10,565,30,2.336800248654473e-4
Preprocessor1_Model20,0.29107142857142854,0.41420118343195267,0.5695266272189349,0.40229885057471265,0.6133333333333333,15,10,813,29,0.009030666826528793
Preprocessor1_Model17,0.2767857142857143,0.3952254641909814,0.5729442970822282,0.4281609195402299,0.5933333333333334,16,7,590,19,3.5365663929747774e-4
Preprocessor1_Model22,0.2553571428571429,0.3940298507462687,0.5835820895522388,0.3793103448275862,0.6009523809523809,16,9,713,25,5.089317282687906e-4
Preprocessor1_Model28,0.25357142857142856,0.40117994100294985,0.5752212389380531,0.39080459770114945,0.6047619047619047,13,10,849,30,0.001885362686623997
Preprocessor1_Model02,0.2375,0.3971830985915493,0.5746478873239437,0.4051724137931034,0.599047619047619,15,9,545,24,8.664744421087302e-4
Preprocessor1_Model15,0.22678571428571428,0.40894568690095845,0.5670926517571885,0.367816091954023,0.6142857142857143,14,12,607,25,0.00850044589741024
Preprocessor1_Model23,0.1910714285714286,0.3907103825136612,0.5710382513661202,0.4109195402298851,0.5923809523809523,14,8,652,29,1.344433026836364e-4
Preprocessor1_Model26,0.14821428571428572,0.3877005347593583,0.5668449197860963,0.4166666666666667,0.5885714285714285,15,9,720,19,2.6700568385843517e-4
Preprocessor1_Model11,0.14107142857142854,0.4,0.5632352941176471,0.39080459770114945,0.6038095238095238,14,13,827,22,0.006452373848384649
Preprocessor1_Model07,0,0.3677811550151976,0.5455927051671733,0.34770114942528735,0.5857142857142857,14,11,508,17,0.006129369503638392
