.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model08,0.9895833333333335,0.3245382585751979,0.5065963060686016,0.4377224199288256,0.6057142857142858,17,10,773,27,7.83211711817327e-4
Preprocessor1_Model20,0.9479166666666667,0.30494505494505497,0.4958791208791209,0.39501779359430605,0.5971428571428572,16,10,796,25,4.4851767369259477e-4
Preprocessor1_Model14,0.8625,0.30246913580246915,0.49074074074074076,0.3487544483985765,0.6104761904761905,16,7,858,29,2.0158346077585386e-4
Preprocessor1_Model21,0.8104166666666667,0.29577464788732394,0.4732394366197183,0.3736654804270463,0.5942857142857143,14,7,995,26,1.0340942609064385e-4
Preprocessor1_Model19,0.8083333333333333,0.29411764705882354,0.48179271708683474,0.3736654804270463,0.5923809523809523,15,7,853,21,3.8277861168082065e-4
Preprocessor1_Model01,0.7666666666666666,0.2916666666666667,0.48333333333333334,0.3736654804270463,0.5895238095238096,16,9,819,24,3.5739093684442476e-4
Preprocessor1_Model09,0.7229166666666668,0.2907608695652174,0.47282608695652173,0.3807829181494662,0.5857142857142857,15,8,604,21,6.103415150324358e-4
Preprocessor1_Model24,0.6958333333333333,0.2924791086350975,0.4637883008356546,0.3736654804270463,0.5904761904761905,16,10,945,26,0.0010821778825131126
Preprocessor1_Model18,0.6770833333333334,0.288135593220339,0.4675141242937853,0.36298932384341637,0.5895238095238096,13,7,696,22,1.3261877972302132e-4
Preprocessor1_Model10,0.6520833333333333,0.28488372093023256,0.46656976744186046,0.3487544483985765,0.5914285714285714,14,5,671,18,0.002216883291497825
Preprocessor1_Model17,0.5708333333333333,0.27979274611398963,0.46243523316062174,0.38434163701067614,0.5704761904761905,13,9,734,23,7.346549832037715e-4
Preprocessor1_Model25,0.5333333333333332,0.2774725274725275,0.46153846153846156,0.3594306049822064,0.5780952380952381,15,11,635,27,0.0026417869137578868
Preprocessor1_Model13,0.5208333333333334,0.2793733681462141,0.45822454308093996,0.3807829181494662,0.5714285714285714,14,11,892,31,0.0018706522130381585
Preprocessor1_Model03,0.4875,0.27297297297297296,0.4594594594594595,0.3594306049822064,0.5723809523809524,15,7,662,20,0.0010999219910090184
Preprocessor1_Model16,0.3979166666666667,0.26666666666666666,0.452,0.35587188612099646,0.5657142857142857,14,10,915,17,0.0014755981102815801
Preprocessor1_Model04,0.36458333333333337,0.2638888888888889,0.4444444444444444,0.33807829181494664,0.5704761904761905,12,9,622,23,2.946830165829126e-4
Preprocessor1_Model05,0.30833333333333335,0.25225225225225223,0.43243243243243246,0.298932384341637,0.5752380952380952,14,6,825,20,0.0041105453964088235
Preprocessor1_Model12,0.28958333333333336,0.2459546925566343,0.4320388349514563,0.2704626334519573,0.5828571428571429,17,6,788,24,0.006612863947177911
Preprocessor1_Model06,0.2833333333333333,0.24857142857142858,0.44,0.3096085409252669,0.5647619047619048,12,5,715,28,0.00505070592647637
Preprocessor1_Model22,0.2791666666666667,0.25348189415041783,0.43454038997214484,0.3238434163701068,0.5638095238095238,12,6,884,19,1.4905298137452252e-4
Preprocessor1_Model15,0.17291666666666666,0.24362606232294617,0.43201133144475923,0.30604982206405695,0.56,13,9,686,18,2.496307403926423e-4
Preprocessor1_Model11,0.14583333333333334,0.24083769633507854,0.4201570680628272,0.3274021352313167,0.5438095238095239,13,6,968,29,0.002779232282892366
Preprocessor1_Model23,0.0625,0.2032520325203252,0.4105691056910569,0.2669039145907473,0.5238095238095238,16,9,971,30,0.003735818416525019
Preprocessor1_Model02,0.04583333333333333,0.2006079027355623,0.3966565349544073,0.23487544483985764,0.5447619047619048,15,8,933,22,0.008131825934580549
Preprocessor1_Model07,0.027083333333333334,0.19696969696969696,0.403030303030303,0.2313167259786477,0.5419047619047619,15,8,756,29,0.008729372666385397
