.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model22,0.9708333333333334,0.4666666666666667,0.612280701754386,0.40672782874617736,0.6704761904761904,15,8,664,30,0.0061454316961332325
Preprocessor1_Model14,0.9125000000000001,0.46616541353383456,0.6090225563909775,0.37920489296636084,0.6714285714285714,17,7,899,26,0.004203844919760451
Preprocessor1_Model02,0.9083333333333334,0.4512987012987013,0.6038961038961039,0.42507645259938837,0.66,12,5,626,29,0.004865885844573763
Preprocessor1_Model01,0.8499999999999999,0.4358974358974359,0.6025641025641025,0.41590214067278286,0.6504761904761904,12,6,791,31,1.1582433341548096e-4
Preprocessor1_Model03,0.7270833333333333,0.42333333333333334,0.5966666666666667,0.38837920489296635,0.6447619047619048,14,7,797,21,9.19057936206111e-4
Preprocessor1_Model09,0.7166666666666667,0.44140625,0.595703125,0.345565749235474,0.66,13,7,981,27,0.007980710496929999
Preprocessor1_Model08,0.7166666666666667,0.4444444444444444,0.5952380952380952,0.3425076452599388,0.6619047619047619,16,9,884,17,0.009192451026509748
Preprocessor1_Model04,0.7020833333333334,0.4231974921630094,0.5924764890282131,0.41284403669724773,0.6419047619047619,13,6,835,23,1.356843719351527e-4
Preprocessor1_Model15,0.7020833333333334,0.42671009771986973,0.5895765472312704,0.40061162079510704,0.6457142857142857,14,9,698,27,0.003922180466330814
Preprocessor1_Model13,0.6083333333333334,0.4161290322580645,0.5870967741935483,0.3944954128440367,0.6390476190476191,17,6,866,28,2.3261917316881107e-4
Preprocessor1_Model07,0.6083333333333333,0.4140127388535032,0.5907643312101911,0.39755351681957185,0.6371428571428571,16,7,741,22,3.9300988246972646e-4
Preprocessor1_Model20,0.5583333333333333,0.42402826855123676,0.5777385159010601,0.3669724770642202,0.6476190476190476,16,8,987,26,0.002521321052618883
Preprocessor1_Model21,0.50625,0.40878378378378377,0.5827702702702703,0.37003058103975534,0.6371428571428571,15,11,722,30,6.98386337732538e-4
Preprocessor1_Model18,0.44791666666666663,0.40636042402826855,0.5812720848056537,0.3516819571865443,0.638095238095238,16,9,638,24,0.0016716051557779288
Preprocessor1_Model05,0.425,0.4037854889589905,0.582018927444795,0.39143730886850153,0.6304761904761905,15,6,653,19,1.5461798318888763e-4
Preprocessor1_Model19,0.38958333333333334,0.40460526315789475,0.5756578947368421,0.3761467889908257,0.6333333333333333,13,9,615,19,2.610744052729142e-4
Preprocessor1_Model06,0.3770833333333333,0.4061433447098976,0.5750853242320819,0.363914373088685,0.6361904761904762,14,10,770,28,0.0011950434414066983
Preprocessor1_Model16,0.2729166666666667,0.39867109634551495,0.574750830564784,0.3669724770642202,0.6304761904761905,14,10,691,25,0.0028596119809977034
Preprocessor1_Model11,0.2604166666666667,0.4,0.5741379310344827,0.3547400611620795,0.6333333333333333,12,11,856,19,4.809796626541634e-4
Preprocessor1_Model17,0.23958333333333331,0.4,0.5728813559322034,0.36085626911314983,0.6323809523809524,15,8,964,20,6.022717222804538e-4
Preprocessor1_Model10,0.19791666666666669,0.3931888544891641,0.5727554179566563,0.38837920489296635,0.6228571428571429,15,7,810,20,3.072139534972874e-4
Preprocessor1_Model23,0.19166666666666665,0.39100346020761245,0.5743944636678201,0.345565749235474,0.6285714285714286,16,10,915,23,8.738219265052217e-4
Preprocessor1_Model24,0.08125,0.38596491228070173,0.5543859649122806,0.3363914373088685,0.6266666666666667,15,8,928,25,0.0014982601956269352
Preprocessor1_Model12,0.035416666666666666,0.37037037037037035,0.5471380471380471,0.3363914373088685,0.6152380952380953,13,11,755,23,0.0019154800140061324
Preprocessor1_Model25,0.012499999999999999,0.34782608695652173,0.5186335403726708,0.3425076452599388,0.5952380952380952,13,5,945,18,1.7747772720897925e-4
