.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model06,0.9249999999999999,0.5844875346260388,0.7132963988919667,0.5184275184275184,0.6704761904761904,17,8,435,28,0.001166535003470584
Preprocessor1_Model07,0.8571428571428571,0.5657894736842105,0.7118421052631579,0.5282555282555282,0.66,14,7,571,26,0.0023506524009698627
Preprocessor1_Model13,0.8535714285714285,0.5750708215297451,0.7209631728045326,0.4987714987714988,0.6628571428571428,16,8,762,27,2.1648090497372984e-4
Preprocessor1_Model04,0.7464285714285714,0.5398009950248757,0.677860696517413,0.5331695331695332,0.6428571428571429,14,7,798,30,1.1199844691300193e-4
Preprocessor1_Model09,0.7107142857142857,0.5483028720626631,0.6775456919060052,0.515970515970516,0.6476190476190476,15,6,629,31,1.765175471154563e-4
Preprocessor1_Model11,0.6607142857142857,0.5339805825242718,0.6844660194174758,0.5405405405405406,0.6390476190476191,15,8,595,27,0.0016853673837947327
Preprocessor1_Model15,0.5928571428571427,0.5367088607594936,0.6759493670886076,0.5208845208845209,0.64,15,9,505,28,3.96402164469521e-4
Preprocessor1_Model05,0.5785714285714285,0.5394736842105263,0.6644736842105263,0.5036855036855037,0.6409523809523809,12,7,681,24,7.310933412772484e-4
Preprocessor1_Model03,0.38571428571428573,0.524547803617571,0.6524547803617571,0.4987714987714988,0.6304761904761905,13,5,455,25,6.28325536822241e-4
Preprocessor1_Model10,0.3071428571428571,0.5012722646310432,0.6577608142493638,0.48402948402948404,0.6133333333333333,15,8,711,25,0.003042489139186578
Preprocessor1_Model12,0.29285714285714287,0.5085227272727273,0.6491477272727273,0.4398034398034398,0.6180952380952381,13,6,532,29,2.7355776312572674e-4
Preprocessor1_Model01,0.21428571428571427,0.49504950495049505,0.6485148514851485,0.4914004914004914,0.6085714285714285,13,7,536,26,0.006014147411388503
Preprocessor1_Model02,0.19999999999999998,0.4874715261958998,0.6366742596810934,0.5257985257985258,0.6019047619047619,12,6,662,23,0.0010956284009567998
Preprocessor1_Model08,0.09999999999999999,0.48732394366197185,0.6422535211267606,0.4250614250614251,0.6038095238095238,17,9,720,24,0.008823775246500793
Preprocessor1_Model14,0.06428571428571428,0.4755244755244755,0.6188811188811189,0.5012285012285013,0.5923809523809523,16,5,422,30,0.00517010709318383
