.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model23,0.9625,0.391304347826087,0.5533596837944664,0.33559322033898303,0.6666666666666666,16,8,485,24,4.0868800852761843e-4
Preprocessor1_Model08,0.9479166666666665,0.3870967741935484,0.5645161290322581,0.3254237288135593,0.6657142857142857,13,11,571,30,0.003501439905116209
Preprocessor1_Model02,0.7999999999999999,0.37333333333333335,0.5444444444444444,0.2847457627118644,0.6647619047619048,13,9,740,26,1.54846969911258e-4
Preprocessor1_Model10,0.7604166666666666,0.365296803652968,0.5502283105022832,0.2711864406779661,0.6628571428571428,12,9,522,20,0.006240671208121067
Preprocessor1_Model21,0.7520833333333333,0.3643410852713178,0.5484496124031008,0.31864406779661014,0.6523809523809524,16,7,498,18,2.5387745649305967e-4
Preprocessor1_Model25,0.7291666666666666,0.356,0.568,0.3016949152542373,0.6504761904761904,14,10,765,25,0.004418299915696724
Preprocessor1_Model19,0.7020833333333333,0.35714285714285715,0.5535714285714286,0.2711864406779661,0.6580952380952381,17,10,683,23,0.00923445640907002
Preprocessor1_Model09,0.6541666666666667,0.3640552995391705,0.5391705069124424,0.2677966101694915,0.6628571428571428,13,7,622,22,0.005636530729770249
Preprocessor1_Model01,0.6458333333333333,0.35964912280701755,0.5416666666666666,0.27796610169491526,0.6580952380952381,16,8,634,17,0.002602204752475747
Preprocessor1_Model18,0.6354166666666665,0.3627450980392157,0.5294117647058824,0.25084745762711863,0.6657142857142857,14,10,775,22,2.160617028492922e-4
Preprocessor1_Model14,0.5895833333333332,0.3463035019455253,0.5505836575875487,0.3016949152542373,0.6438095238095238,15,8,536,31,0.0010821643944581454
Preprocessor1_Model13,0.5791666666666666,0.3467741935483871,0.5463709677419355,0.29152542372881357,0.6466666666666666,17,8,729,19,5.553216550517323e-4
Preprocessor1_Model16,0.5520833333333334,0.3516949152542373,0.5360169491525424,0.28135593220338984,0.6523809523809524,16,8,644,20,0.0012482127790923998
Preprocessor1_Model04,0.5145833333333333,0.3584905660377358,0.5169811320754717,0.3220338983050847,0.6476190476190476,16,9,450,27,2.0691723375600174e-4
Preprocessor1_Model20,0.4375,0.3446808510638298,0.5255319148936171,0.2745762711864407,0.6495238095238095,15,11,553,26,0.002055788683242164
Preprocessor1_Model15,0.4145833333333333,0.3364485981308411,0.5280373831775701,0.2440677966101695,0.6523809523809524,14,10,418,24,6.374971989517328e-4
Preprocessor1_Model17,0.3979166666666667,0.3293172690763052,0.54216867469879515,0.27796610169491526,0.638095238095238,14,5,480,21,0.0013571220211067952
Preprocessor1_Model06,0.3458333333333333,0.3333333333333333,0.5220883534136547,0.28135593220338984,0.64,15,9,793,29,0.007778153025458124
Preprocessor1_Model03,0.27291666666666664,0.326271186440678,0.5190677966101694,0.26101694915254237,0.6409523809523809,14,5,408,27,0.002821139856204784
Preprocessor1_Model12,0.25625000000000003,0.3177570093457944,0.5210280373831776,0.2305084745762712,0.6447619047619048,13,7,438,24,0.0018768357658607278
Preprocessor1_Model22,0.17708333333333331,0.31555555555555553,0.5066666666666667,0.24067796610169492,0.64,15,6,703,29,3.55087246333854e-4
Preprocessor1_Model11,0.10625,0.2909090909090909,0.5022727272727273,0.21694915254237288,0.6314285714285715,12,6,582,19,7.919636633875114e-4
Preprocessor1_Model05,0.07916666666666666,0.2892561983471074,0.49586776859504134,0.23728813559322035,0.621904761904762,13,6,712,29,1.0507362691610348e-4
Preprocessor1_Model24,0.05208333333333333,0.28820960698689957,0.4912663755458515,0.22372881355932203,0.6266666666666667,12,6,671,19,4.699021953329729e-4
Preprocessor1_Model07,0.0375,0.27340823970037453,0.4700374531835206,0.24745762711864408,0.6038095238095238,16,6,596,28,1.3985676568838333e-4
