mtry,trees,min_n,tree_depth,learn_rate,loss_reduction,.metric,.estimator,mean,n,std_err,.config
13,578,19,9,0.0044847314755339165,2.4610232358178914,rmse,standard,28.419022359020325,50,1.9651863455782066,Preprocessor1_Model23
15,747,28,10,0.0048193258584803954,0.007606223789026572,rmse,standard,28.730142924492622,50,2.052159759711386,Preprocessor1_Model18
14,644,23,9,0.008534231310286014,0.267930304906113,rmse,standard,28.81238189255912,50,2.0856626186801086,Preprocessor1_Model21
14,428,24,7,0.0038403369220315377,0.029525444286865887,rmse,standard,29.023519817282796,50,2.008626662232732,Preprocessor1_Model19
16,570,29,10,0.006240397137255484,2.4127776310337525e-4,rmse,standard,29.06857190499633,50,2.0912616163745503,Preprocessor1_Model14
17,623,21,9,0.00816095809678553,3.715063972206373e-8,rmse,standard,29.19012679887251,50,2.0737215688182515,Preprocessor1_Model06
13,735,20,7,0.0018112786656971323,0.8168817496961329,rmse,standard,29.45475199850933,50,2.0857619204088347,Preprocessor1_Model22
14,476,18,8,0.003244869557074747,0.10526836758120016,rmse,standard,29.47296111069091,50,2.004358449989577,Preprocessor1_Model20
14,517,22,8,0.002274154855963059,1.8509177100916376e-8,rmse,standard,30.425632466923552,50,2.1563836857208303,Preprocessor1_Model05
16,411,25,8,0.0023052116356784688,9.790569939616741,rmse,standard,31.27631630131708,50,2.3991045185332247,Preprocessor1_Model24
13,772,19,5,0.001076648520676013,4.820452019759957e-9,rmse,standard,31.539644423266346,50,2.4606964661050577,Preprocessor1_Model04
15,533,21,6,0.001481722109681169,4.065782575161121e-10,rmse,standard,32.35128606505614,50,2.552078188951114,Preprocessor1_Model02
14,667,31,10,0.0011765631890478722,1.698289776547169e-6,rmse,standard,33.00000793945591,50,2.549765153561708,Preprocessor1_Model10
16,687,27,5,9.02871027506862e-4,4.459387328162685e-6,rmse,standard,33.81549351902706,50,2.718237401428031,Preprocessor1_Model11
14,689,23,9,5.937574501618491e-4,5.241463839879095e-7,rmse,standard,38.50614287147464,50,3.0389133239274506,Preprocessor1_Model09
14,495,22,10,7.479935248904274e-4,7.521307516678226e-8,rmse,standard,39.440569884166194,50,3.08025441404965,Preprocessor1_Model07
16,628,18,11,4.4212308342154923e-4,0.0019050883013290196,rmse,standard,41.937148273012724,50,3.177070549917011,Preprocessor1_Model16
16,503,28,6,3.8412275079782585e-4,1.4296071869610858e-10,rmse,standard,44.49660710672587,50,3.1975978383880985,Preprocessor1_Model01
17,434,30,7,3.020857732060189e-4,2.1554302535097914e-7,rmse,standard,46.745923543087045,50,3.2321741826206414,Preprocessor1_Model08
15,600,29,6,2.0064563786591845e-4,8.726633295523546e-10,rmse,standard,47.250307781748354,50,3.2406560703183835,Preprocessor1_Model03
15,557,17,7,2.1597251919197003e-4,3.745031302147365e-4,rmse,standard,47.287346935908396,50,3.2443021006381225,Preprocessor1_Model15
16,716,28,9,1.6713541662261765e-4,0.0030952216266778828,rmse,standard,47.30879268195267,50,3.2753507401098525,Preprocessor1_Model17
15,454,26,7,2.5468988048802006e-4,2.7418590713233486e-5,rmse,standard,47.469952958469136,50,3.24896476565024,Preprocessor1_Model12
15,790,24,6,1.2860188862102095e-4,5.572549871622615e-5,rmse,standard,48.04800126282846,50,3.252328533504212,Preprocessor1_Model13
17,768,26,11,1.1341950889032919e-4,25.807282788202276,rmse,standard,48.65610565569144,50,3.2829621873684722,Preprocessor1_Model25
