.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model07,1,0.49469964664310956,0.5901060070671378,0.3713527851458886,0.473,18,14,762,29,0.002320464577951483
Preprocessor1_Model16,0.7928571428571428,0.45985401459854014,0.572992700729927,0.33421750663129973,0.4635,17,16,732,25,0.002683097264670596
Preprocessor1_Model14,0.7910714285714286,0.4659498207885305,0.557347670250896,0.3448275862068966,0.466,12,13,968,20,0.0019039945914917245
Preprocessor1_Model01,0.7696428571428571,0.45454545454545453,0.5437710437710438,0.35809018567639256,0.472,13,14,766,19,0.0014433741665669097
Preprocessor1_Model20,0.7517857142857143,0.45514950166112955,0.5481727574750831,0.363395225464191,0.4555,15,15,617,18,6.000193130404766e-4
Preprocessor1_Model26,0.7017857142857143,0.4713114754098361,0.5737704918032787,0.3050397877984085,0.449,13,14,666,27,0.0058103541853174205
Preprocessor1_Model25,0.7017857142857142,0.4511784511784512,0.5437710437710438,0.35543766578249336,0.4625,13,14,823,22,3.8635525012937886e-4
Preprocessor1_Model11,0.6928571428571428,0.4684014869888476,0.5613382899628253,0.33421750663129973,0.448,17,16,651,30,0.0030021158199718973
Preprocessor1_Model13,0.6392857142857142,0.4473684210526316,0.5601503759398496,0.3156498673740053,0.4585,14,11,699,21,0.0037763751150549398
Preprocessor1_Model19,0.6267857142857143,0.4431818181818182,0.5700757575757576,0.3103448275862069,0.455,18,11,740,19,0.004455773676264489
Preprocessor1_Model12,0.6232142857142857,0.43934426229508194,0.5426229508196722,0.35543766578249336,0.461,14,16,641,17,0.0015771369764794219
Preprocessor1_Model21,0.5857142857142857,0.44285714285714284,0.5410714285714285,0.32891246684350134,0.4645,17,11,982,20,1.2756477217231186e-4
Preprocessor1_Model04,0.5785714285714285,0.43944636678200694,0.5484429065743944,0.33687002652519893,0.4475,17,13,799,22,9.78569305573951e-4
Preprocessor1_Model05,0.5285714285714286,0.4393305439330544,0.5732217573221757,0.27851458885941643,0.463,16,16,807,25,0.007078790230941266
Preprocessor1_Model28,0.5017857142857143,0.4425087108013937,0.5331010452961672,0.33687002652519893,0.4425,12,14,712,23,2.772830686221676e-4
Preprocessor1_Model18,0.4535714285714285,0.44357976653696496,0.5408560311284046,0.30238726790450926,0.45,18,12,865,30,5.248521833205369e-4
Preprocessor1_Model08,0.4303571428571429,0.42916666666666664,0.5645833333333333,0.27320954907161804,0.4695,15,15,847,19,0.0084730206162004
Preprocessor1_Model02,0.4267857142857142,0.42105263157894735,0.5701754385964912,0.2546419098143236,0.468,13,12,951,21,0.008804026845975399
Preprocessor1_Model15,0.4196428571428571,0.4359861591695502,0.5311418685121108,0.33421750663129973,0.4495,15,15,887,24,2.2273130691880268e-4
Preprocessor1_Model23,0.37857142857142856,0.4357976653696498,0.5583657587548638,0.29708222811671087,0.4365,19,17,856,31,0.004979426609284796
Preprocessor1_Model17,0.36964285714285716,0.43462897526501765,0.5265017667844523,0.32625994694960214,0.452,13,13,780,18,1.050415014291697e-4
Preprocessor1_Model06,0.36249999999999993,0.4332129963898917,0.5324909747292419,0.3183023872679045,0.449,15,15,904,28,4.818033835326971e-4
Preprocessor1_Model24,0.3482142857142857,0.4312267657992565,0.5315985130111525,0.3076923076923077,0.456,19,13,989,29,3.2980280214015744e-4
Preprocessor1_Model22,0.33214285714285713,0.4362934362934363,0.5328185328185329,0.29973474801061006,0.448,14,12,900,26,0.0012304496708345014
Preprocessor1_Model03,0.2375,0.43346007604562736,0.5304182509505704,0.30238726790450926,0.4335,16,13,679,26,8.579952663021107e-4
Preprocessor1_Model10,0.1357142857142857,0.4132841328413284,0.5092250922509225,0.29708222811671087,0.443,18,17,933,24,2.0416357346337245e-4
Preprocessor1_Model27,0.12321428571428572,0.4141791044776119,0.5093283582089553,0.29442970822281167,0.433,16,12,688,28,6.998697916921536e-4
Preprocessor1_Model09,0.06249999999999999,0.40145985401459855,0.5036496350364964,0.2917771883289125,0.425,16,16,611,28,1.8195810712210705e-4
Preprocessor1_Model29,0.02678571428571428,0.39473684210526316,0.49624060150375937,0.27851458885941643,0.4275,18,15,918,24,1.5189086312763345e-4
