.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model19,0.9714285714285714,0.4339622641509434,0.6037735849056604,0.6592356687898089,0.4,18,9,755,30,0.0011667071852357214
Preprocessor1_Model01,0.8357142857142859,0.42247191011235957,0.596629213483146,0.5987261146496815,0.39095238095238094,16,10,917,27,5.203198848455028e-4
Preprocessor1_Model15,0.7589285714285714,0.42437923250564336,0.5959367945823928,0.5987261146496815,0.37714285714285717,12,14,819,28,0.003413797416224283
Preprocessor1_Model20,0.7285714285714286,0.4302600472813239,0.5981087470449172,0.5796178343949044,0.38,13,16,615,27,6.511384245732748e-4
Preprocessor1_Model04,0.7178571428571429,0.41935483870967744,0.589247311827957,0.6210191082802548,0.38285714285714284,15,16,954,31,0.002720680250974372
Preprocessor1_Model03,0.7160714285714286,0.4202247191011236,0.5921348314606741,0.5955414012738853,0.38904761904761903,14,12,775,24,4.6407060996692947e-4
Preprocessor1_Model28,0.7124999999999999,0.43457943925233644,0.5957943925233645,0.5923566878980892,0.379047619047619,13,12,822,28,0.00037795556628016915
Preprocessor1_Model10,0.6589285714285715,0.43552311435523117,0.6046228710462287,0.5700636942675159,0.36238095238095236,13,14,888,18,0.0013377260852645621
Preprocessor1_Model07,0.6482142857142857,0.4252336448598131,0.5957943925233645,0.5796178343949044,0.379047619047619,14,17,866,20,7.378402450400218e-4
Preprocessor1_Model17,0.6446428571428572,0.4170403587443946,0.5919282511210763,0.5923566878980892,0.3904761904761905,16,15,752,20,8.162074514303084e-4
Preprocessor1_Model02,0.6017857142857144,0.41648106904231624,0.5902004454342984,0.5955414012738853,0.37523809523809526,14,17,720,23,0.001536502666172645
Preprocessor1_Model25,0.6017857142857143,0.43155452436194897,0.5846867749419954,0.5923566878980892,0.37714285714285717,13,12,835,29,1.7116121650700218e-4
Preprocessor1_Model08,0.5803571428571429,0.4055793991416309,0.5793991416309013,0.6019108280254777,0.3952380952380952,19,13,941,25,0.0010182853877827814
Preprocessor1_Model29,0.5446428571428572,0.40384615384615385,0.5801282051282052,0.6019108280254777,0.38142857142857145,18,14,707,26,0.002935776138010652
Preprocessor1_Model23,0.5285714285714286,0.42488262910798125,0.5868544600938967,0.5764331210191083,0.3742857142857143,14,11,671,25,1.1876974414191499e-4
Preprocessor1_Model11,0.5196428571428572,0.42105263157894735,0.5789473684210527,0.6114649681528662,0.37523809523809526,17,15,663,29,1.4180623736317828e-4
Preprocessor1_Model22,0.44107142857142856,0.39914163090128757,0.5804721030042919,0.5923566878980892,0.38142857142857145,17,9,783,26,0.00478250809148162
Preprocessor1_Model05,0.44107142857142856,0.42081447963800905,0.579185520361991,0.5923566878980892,0.379047619047619,14,10,601,30,2.815634849978652e-4
Preprocessor1_Model21,0.43928571428571433,0.41309255079006774,0.5846501128668171,0.5828025477707006,0.36952380952380953,15,14,900,21,0.00224023707159916
Preprocessor1_Model26,0.4089285714285715,0.4218009478672986,0.5829383886255924,0.5668789808917197,0.37238095238095237,12,10,637,19,2.312393842377248e-4
Preprocessor1_Model27,0.35357142857142854,0.3894736842105263,0.5757894736842105,0.589171974522293,0.38904761904761903,18,11,646,26,0.0069596821754479435
Preprocessor1_Model14,0.34464285714285714,0.40089086859688194,0.5835189309576837,0.5732484076433121,0.36952380952380953,15,15,727,24,0.005805926570819363
Preprocessor1_Model06,0.34285714285714286,0.4017278617710583,0.5701943844492441,0.5923566878980892,0.38857142857142857,15,12,855,21,3.4537693032006913e-4
Preprocessor1_Model16,0.23928571428571432,0.40229885057471265,0.5793103448275863,0.5573248407643312,0.3628571428571429,17,11,923,17,0.0019716166799457315
Preprocessor1_Model18,0.22321428571428573,0.3956043956043956,0.5747252747252747,0.5732484076433121,0.37476190476190474,16,13,693,22,0.0044491940600584826
Preprocessor1_Model13,0.12142857142857143,0.3842696629213483,0.5741573033707865,0.5445859872611465,0.3661904761904762,18,15,959,22,0.00930631962373454
Preprocessor1_Model09,0.07678571428571429,0.38009049773755654,0.5690045248868778,0.535031847133758,0.3661904761904762,17,13,990,22,0.007740525694670811
Preprocessor1_Model12,0.057142857142857134,0.3793911007025761,0.5538641686182669,0.5159235668789809,0.36714285714285716,16,16,799,19,1.0171473803405379e-4
Preprocessor1_Model24,0,0.37343358395989973,0.5426065162907269,0.4745222929936306,0.36142857142857143,19,11,982,18,1.9129020475667274e-4
