.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model05,0.8714285714285713,0.44274809160305345,0.5610687022900763,0.2914572864321608,0.5923809523809523,14,8,647,23,5.578824272225086e-4
Preprocessor1_Model11,0.8357142857142857,0.40784313725490196,0.5764705882352941,0.2613065326633166,0.5761904761904761,13,8,560,27,0.006930752350566368
Preprocessor1_Model13,0.8321428571428572,0.4163265306122449,0.5755102040816327,0.2562814070351759,0.5819047619047619,16,8,604,28,0.0027716789361751735
Preprocessor1_Model10,0.6678571428571428,0.4046692607003891,0.5603112840466926,0.2613065326633166,0.5742857142857143,12,8,422,31,2.8377720329829506e-4
Preprocessor1_Model04,0.5821428571428572,0.39920948616600793,0.567193675889328,0.2537688442211055,0.5723809523809524,15,5,443,24,0.0021223606670616956
Preprocessor1_Model01,0.5678571428571428,0.40310077519379844,0.5484496124031008,0.2613065326633166,0.5733333333333334,16,6,556,24,0.0012305850388861157
Preprocessor1_Model12,0.4928571428571428,0.4,0.56,0.25125628140703515,0.5733333333333334,13,6,732,26,0.0035772813577592565
Preprocessor1_Model14,0.48928571428571427,0.3944223107569721,0.5637450199203188,0.24874371859296482,0.5704761904761905,14,7,482,28,0.009311608018226378
Preprocessor1_Model06,0.4321428571428571,0.4,0.5379310344827586,0.2914572864321608,0.5657142857142857,16,7,782,29,1.769325514293504e-4
Preprocessor1_Model03,0.41785714285714287,0.3937007874015748,0.5610236220472441,0.25125628140703515,0.5695238095238095,13,7,633,25,0.004120010941300972
Preprocessor1_Model15,0.3214285714285714,0.391304347826087,0.5250836120401338,0.29396984924623115,0.559047619047619,12,7,475,30,7.839909963288959e-4
Preprocessor1_Model02,0.31785714285714284,0.3818770226537217,0.5453074433656958,0.2964824120603015,0.5514285714285714,16,5,748,26,1.0502557159905284e-4
Preprocessor1_Model09,0.25,0.3815789473684211,0.5394736842105263,0.2914572864321608,0.5523809523809524,17,6,673,28,2.0121612037977382e-4
Preprocessor1_Model07,0.23214285714285715,0.38652482269503546,0.5070921985815603,0.27386934673366836,0.56,14,9,509,25,9.505401998405384e-4
Preprocessor1_Model08,0.06428571428571428,0.36428571428571427,0.5071428571428571,0.2562814070351759,0.5485714285714286,15,9,711,30,4.058064995445622e-4
