.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model25,0.9895833333333334,0.4154228855721393,0.5460199004975125,0.44297082228116713,0.5761904761904761,16,9,742,30,9.342017332390751e-4
Preprocessor1_Model07,0.9104166666666665,0.4087403598971722,0.5334190231362468,0.4217506631299735,0.5733333333333334,14,6,421,29,6.212509203332423e-4
Preprocessor1_Model16,0.90625,0.412568306010929,0.5341530054644809,0.4005305039787798,0.58,15,10,504,29,4.913009091261452e-4
Preprocessor1_Model22,0.85,0.3855721393034826,0.5223880597014925,0.41114058355437666,0.5533333333333333,14,7,765,28,1.5911622694100955e-4
Preprocessor1_Model14,0.8062499999999999,0.3764172335600907,0.5045351473922902,0.4403183023872679,0.5371428571428571,15,6,490,30,0.005394646717828835
Preprocessor1_Model21,0.7479166666666667,0.3685446009389671,0.505868544600939,0.41644562334217505,0.5342857142857143,17,7,695,28,0.002260747227424983
Preprocessor1_Model17,0.7312500000000001,0.37115839243498816,0.5023640661938534,0.41644562334217505,0.5371428571428571,16,5,406,19,0.008128769033704963
Preprocessor1_Model08,0.6458333333333334,0.3626062322946176,0.5155807365439093,0.3395225464190981,0.5485714285714286,16,10,606,21,2.977853409782903e-4
Preprocessor1_Model02,0.6229166666666667,0.36341463414634145,0.501219512195122,0.3952254641909814,0.5342857142857143,15,9,568,20,6.548891564280695e-4
Preprocessor1_Model10,0.5937499999999999,0.36319612590799033,0.4963680387409201,0.3978779840848806,0.5333333333333333,12,10,792,22,3.404134132093472e-4
Preprocessor1_Model03,0.5833333333333333,0.3617021276595745,0.5035460992907801,0.40583554376657827,0.5295238095238095,15,6,775,19,1.9013450960293231e-4
Preprocessor1_Model09,0.4937499999999999,0.36054421768707484,0.4954648526077097,0.4217506631299735,0.5238095238095238,12,10,639,27,0.006656274708241063
Preprocessor1_Model05,0.4916666666666667,0.3592233009708738,0.4963592233009709,0.3925729442970822,0.5304761904761904,14,11,614,28,0.0017340812430275332
Preprocessor1_Model18,0.4645833333333333,0.3541147132169576,0.5037406483790524,0.376657824933687,0.5295238095238095,13,8,443,25,3.6319293366456854e-4
Preprocessor1_Model20,0.39999999999999997,0.35730858468677495,0.49303944315545245,0.40848806366047746,0.5238095238095238,17,7,660,24,0.0035491253113343266
Preprocessor1_Model12,0.32708333333333334,0.3566084788029925,0.47880299251870323,0.3793103448275862,0.5314285714285715,13,9,651,24,0.0013134077881259323
Preprocessor1_Model19,0.3125,0.3522167487684729,0.49507389162561577,0.3793103448275862,0.5266666666666666,13,8,532,22,2.236524112839477e-4
Preprocessor1_Model04,0.29375,0.35180722891566263,0.4951807228915663,0.38726790450928383,0.5238095238095238,13,8,459,26,1.2244488971340192e-4
Preprocessor1_Model11,0.2791666666666667,0.35348837209302325,0.48604651162790696,0.40318302387267907,0.52095238095238094,17,6,678,20,0.009470253538287987
Preprocessor1_Model15,0.27708333333333335,0.3522727272727273,0.4863636363636364,0.41114058355437666,0.5171428571428571,15,7,474,23,0.004513465549037891
Preprocessor1_Model23,0.24791666666666667,0.350253807106599,0.48984771573604063,0.3660477453580902,0.5285714285714286,15,10,513,26,1.1145651668661648e-4
Preprocessor1_Model13,0.18958333333333333,0.35167464114832536,0.48086124401913877,0.38992042440318303,0.5228571428571429,14,8,708,24,0.0025162452793331402
Preprocessor1_Model01,0.17708333333333331,0.3474178403755869,0.48826291079812206,0.3925729442970822,0.5171428571428571,16,11,724,18,0.003025875023961957
Preprocessor1_Model24,0.01875,0.3301204819277108,0.4783132530120482,0.363395225464191,0.5066666666666667,12,7,551,17,8.483868579674236e-4
Preprocessor1_Model06,0.0062499999999999995,0.3301204819277108,0.46987951807228917,0.363395225464191,0.5066666666666667,13,5,591,21,0.0013400725890825315
