.config,avg_rank,mean_preci,mean_soft_preci,mean_recall,mean_soft_acc,mtry,tree_depth,trees,min_n,learn_rate
Preprocessor1_Model09,0.9666666666666667,0.5121212121212121,0.6878787878787879,0.4482758620689655,0.6485714285714286,16,9,798,29,0.0012549636667509472
Preprocessor1_Model05,0.8388888888888889,0.4851190476190476,0.6517857142857143,0.4323607427055703,0.6314285714285715,14,7,588,26,3.235104038942301e-4
Preprocessor1_Model04,0.7722222222222223,0.4648241206030151,0.6306532663316583,0.4907161803713528,0.6142857142857143,16,8,419,27,1.956632632513943e-4
Preprocessor1_Model07,0.7388888888888888,0.46475195822454307,0.6383812010443864,0.47214854111405835,0.6152380952380953,14,7,540,18,0.0017908712782862138
Preprocessor1_Model10,0.4611111111111111,0.44476744186046513,0.623546511627907,0.40583554376657827,0.6047619047619047,12,8,652,24,1.0309894735070245e-4
Preprocessor1_Model01,0.4444444444444444,0.4438202247191011,0.6278089887640449,0.41909814323607425,0.6028571428571429,17,9,697,20,4.832378009394064e-4
Preprocessor1_Model08,0.29444444444444445,0.4120734908136483,0.6089238845144357,0.41644562334217505,0.5771428571428572,13,7,518,19,0.004659914543767522
Preprocessor1_Model02,0.28888888888888886,0.4110787172011662,0.6297376093294461,0.3740053050397878,0.5828571428571429,15,8,614,24,0.007669226615446328
Preprocessor1_Model03,0.12222222222222222,0.38823529411764707,0.5811764705882353,0.4376657824933687,0.5504761904761905,15,7,722,22,0.002769365144566713
Preprocessor1_Model06,0.07222222222222222,0.38997214484679665,0.575208913649025,0.3713527851458886,0.5657142857142857,13,6,469,22,8.418953836344933e-4
