Variable,Importance
sd_251d,0.039111205212817815
sd_223d,0.038828678454150646
corr_157d,0.0355537814335312
corr_251d,0.03445665133673431
sd_199d,0.032828644869307005
sd_179d,0.03045265625560418
corr_223d,0.02964136549385115
sd_71d,0.02909518406019333
sd_157d,0.02738866713222067
corr_127d,0.025997533879903733
corr_179d,0.02531053914522438
sd_83d,0.024582840528211965
corr_199d,0.024514217388025755
corr_59d,0.023784053542072133
corr_71d,0.023297690516607975
ret_199d,0.02225402012161209
corr_97d,0.021666436284080902
ret_251d,0.02157776485556269
sd_59d,0.020816472393338788
corr_109d,0.02041829831244232
sd_47d,0.020181833168334874
corr_47d,0.019940100307663182
ret_223d,0.01975658477660308
ret_109d,0.018959744529188974
corr_37d,0.018716765851749525
corr_83d,0.01772277810135991
ret_83d,0.017169390613873948
ret_157d,0.016748092109408714
sd_127d,0.016501416788766286
sd_37d,0.016496753977453437
ret_179d,0.016249777404394143
ret_127d,0.016176510656236397
sd_97d,0.015575048803979221
sd_109d,0.01479002941335282
ret_59d,0.012552216041658492
ret_71d,0.012100980728293291
sd_29d,0.011870719463639155
ret_97d,0.011691485077483285
sd_23d,0.011038321829364183
ret_47d,0.010728607940231472
ret_37d,0.010210308557953005
corr_29d,0.010131007159787278
corr_23d,0.010106795347016598
ret_29d,0.009041928663940775
ret_17d,0.008773373536288508
ret_23d,0.00876789998390955
ret_11d,0.008467403098503228
ret_19d,0.00842754116266591
corr_17d,0.008205545736238695
corr_11d,0.007681090482860201
sd_17d,0.007220614761696383
corr_19d,0.006953002998186174
sd_19d,0.00691678489636322
sd_11d,0.00669435079360786
ret_5d,0.006240882491710469
sd_5d,0.005611082508717728
corr_5d,0.004006529022026981
