Variable,Importance
corr_251d,0.03572755470716458
sd_223d,0.035438176210904664
sd_251d,0.0349444203399706
corr_37d,0.033886342201409604
corr_157d,0.03345845571351275
corr_127d,0.03304554643199987
sd_199d,0.03249572627827096
corr_199d,0.031791898661731585
corr_97d,0.030378474929816074
corr_223d,0.02930710094054841
ret_251d,0.02755194082485878
corr_179d,0.025576430455560625
corr_109d,0.023914612535563276
sd_179d,0.023585993421632315
ret_199d,0.023378352734386074
corr_83d,0.02325346743013055
sd_83d,0.022924021116161958
corr_71d,0.02272350681620528
sd_157d,0.02096188577965147
sd_109d,0.020958927402327483
corr_29d,0.01955112559816263
sd_71d,0.01949389548557953
sd_97d,0.019101474146342865
sd_47d,0.017559665936081895
sd_127d,0.017488306033853974
ret_157d,0.016569997746050474
sd_59d,0.016527695982822655
ret_223d,0.016219547963916635
sd_37d,0.015731995250902225
ret_97d,0.01538567809950628
ret_109d,0.01502240755915173
corr_47d,0.014488494580077215
ret_47d,0.013645758849683094
sd_29d,0.013411694933536254
ret_179d,0.012936110507828008
sd_23d,0.012710242779426732
corr_59d,0.012680060086403988
ret_83d,0.012429637489268572
ret_37d,0.012414779056006086
sd_19d,0.011753503384375972
sd_17d,0.011314811069510964
corr_23d,0.011224130739520222
ret_127d,0.010256806216493025
ret_71d,0.009714181523783913
ret_59d,0.00946267143657866
corr_11d,0.00838961524927113
sd_11d,0.008048038072021564
corr_17d,0.00785363679719023
corr_19d,0.0070215000937548485
ret_23d,0.00687709556417145
ret_29d,0.006741711895283555
ret_11d,0.006684311204281287
ret_19d,0.006316978370462917
ret_17d,0.006216999621311908
ret_5d,0.005658168294056983
sd_5d,0.005230005090057922
corr_5d,0.002564432361465731
