Variable,Importance
sd_251d,0.054290157210060544
corr_179d,0.0462107209787844
ret_223d,0.04617029204725607
corr_199d,0.04234723331197297
corr_251d,0.04205289858082873
sd_223d,0.040111667011203674
sd_127d,0.039947921802810635
sd_109d,0.03842256964892824
sd_199d,0.03753223614656264
sd_157d,0.03568110910511406
corr_223d,0.0340898529714185
corr_157d,0.03319645842671938
sd_179d,0.027030035365046206
sd_97d,0.021284782201927782
ret_251d,0.020417227115315108
corr_59d,0.02028855868628727
corr_109d,0.020049356354974252
ret_127d,0.019374048929545133
corr_97d,0.018478157710512935
ret_199d,0.017964225895382283
corr_47d,0.01738940587432319
sd_47d,0.017198926067869495
sd_83d,0.01704892004338125
corr_71d,0.01692194845589116
corr_83d,0.015675735144425877
ret_157d,0.01492179462449814
corr_127d,0.014490020400716548
corr_29d,0.01350526644998567
sd_71d,0.012904888220456247
ret_179d,0.012715260572307855
sd_37d,0.01244276426650521
sd_59d,0.012127265735344412
ret_59d,0.011699286045420096
corr_37d,0.010814035592594898
sd_23d,0.010749294920994567
ret_109d,0.010723911442352187
ret_83d,0.010459536803204906
sd_29d,0.010264766304933283
ret_97d,0.009260455694849354
ret_23d,0.009096380648866654
ret_71d,0.009072391271311457
corr_23d,0.007983711382697928
corr_17d,0.007852510772740955
corr_19d,0.007027696283936561
ret_29d,0.006745083868602821
sd_19d,0.00633537092077227
sd_17d,0.005565015608050229
ret_19d,0.005128219069695171
ret_47d,0.004766062535358788
ret_37d,0.004748610109014005
corr_11d,0.004693826701646631
ret_17d,0.004084696563381882
sd_11d,0.0036708214015480725
sd_5d,0.0019147028864619135
ret_11d,0.0018813479434093218
corr_5d,0.001736864362587648
ret_5d,0.0014436955092125352
