Variable,Importance
sd_251d,0.04763347580329316
corr_251d,0.04250263695135921
sd_157d,0.04015534261152354
corr_179d,0.03596602415489395
corr_223d,0.03506027216857416
corr_109d,0.032528101226601054
corr_199d,0.03192652755438452
corr_127d,0.031816683455635666
sd_223d,0.03177257529489615
corr_157d,0.030534483727471726
corr_97d,0.02992005780624247
sd_83d,0.027755896962535616
ret_223d,0.027574727618467215
sd_179d,0.027100315424258958
sd_199d,0.027055844116434316
sd_127d,0.026494573455065326
corr_59d,0.023940654739394267
corr_71d,0.02250760844876997
ret_251d,0.02123549631507069
ret_199d,0.0211267795511861
ret_157d,0.020626053403409512
sd_59d,0.020504926482615822
sd_37d,0.019942962683984353
sd_71d,0.01992397956483447
ret_83d,0.019851833291322462
sd_97d,0.01740575189202984
sd_109d,0.01700947789823817
corr_83d,0.01643878751726108
corr_47d,0.016092559928500925
ret_127d,0.01553561703304642
ret_179d,0.014944958299088493
sd_47d,0.014844870225726574
sd_29d,0.014448719386163775
ret_97d,0.01342935446591166
corr_37d,0.011507357466471094
ret_71d,0.010695104802268728
ret_109d,0.00926048276907506
sd_23d,0.0090930103857174
ret_37d,0.008851107849462365
ret_59d,0.0083874842814831
ret_19d,0.007351150918953365
corr_29d,0.00735115012950318
ret_47d,0.007064140778024534
ret_29d,0.0069091464442918886
ret_23d,0.006457490151667904
corr_23d,0.006226317822328166
sd_11d,0.0059116757407470565
sd_19d,0.00546621347427503
corr_19d,0.005438744160360874
sd_17d,0.005095480957045608
ret_17d,0.004912546007638327
ret_11d,0.004862341712569801
corr_17d,0.003717858016663252
corr_11d,0.0036816427788739395
ret_5d,0.002536087799066268
sd_5d,0.0024728524445180953
corr_5d,0.0011426836508033455
