Variable,Importance
sd_199d,0.04182552722639278
sd_251d,0.039830340508328746
sd_127d,0.03752363144293674
corr_223d,0.03292961973325383
sd_179d,0.032377031874198485
corr_251d,0.030999309066668097
corr_157d,0.03033457767412207
sd_223d,0.03015851679297362
corr_127d,0.02880081848853686
ret_199d,0.027830350808191438
sd_157d,0.02661855369059628
ret_223d,0.02552572382192024
sd_109d,0.023375608310685806
corr_179d,0.023225173018716547
corr_199d,0.022637237185855048
ret_251d,0.022240221015473276
corr_109d,0.022211110255934773
corr_97d,0.021571246512606293
corr_83d,0.02003074481944568
corr_59d,0.0198128235458326
ret_97d,0.01927869468292631
sd_97d,0.0188755360407721
corr_71d,0.018126113880607815
corr_37d,0.017830540981192824
ret_47d,0.017748368784905426
ret_179d,0.01767953046693125
sd_83d,0.017308072212517803
ret_157d,0.0171166325942013
sd_59d,0.017057049715699147
sd_47d,0.016555382564155802
sd_71d,0.014994832682277756
sd_29d,0.01487555526447553
sd_23d,0.014810660038920826
ret_83d,0.013719785926038655
ret_59d,0.013633854482887954
sd_37d,0.013332106402981941
corr_47d,0.013171605848784023
corr_29d,0.012668463421243921
sd_19d,0.012302140435647941
corr_23d,0.011829278386307384
ret_109d,0.01112729965850372
ret_37d,0.010757260285744651
ret_127d,0.010639743499311646
sd_17d,0.01023132213712618
corr_19d,0.008899414093348367
ret_71d,0.008208268154773204
ret_29d,0.008045120450143791
ret_23d,0.007892696129718654
corr_11d,0.0071131210425686145
ret_17d,0.0071091542645253395
sd_11d,0.007009072352983702
ret_19d,0.006450686591587878
sd_5d,0.0063555329816271594
ret_11d,0.005708676339843094
corr_17d,0.0052415101190832975
corr_5d,0.0037441058282874995
ret_5d,0.002694645464678277
