Variable,Importance
corr_127d,0.037242347047709
corr_251d,0.03222640035948937
sd_157d,0.03193726081998713
corr_109d,0.03160324680976249
ret_127d,0.03156742617429035
ret_223d,0.03127806267266215
sd_127d,0.030913053191183974
corr_157d,0.03048292616722251
corr_199d,0.029328168576008375
sd_251d,0.028787082732040066
sd_37d,0.0273737641925804
corr_223d,0.02681332003812108
ret_251d,0.02655171231798384
corr_179d,0.0261055065873362
sd_59d,0.02523725199138904
ret_199d,0.024625697905829226
sd_199d,0.023904136284936178
sd_223d,0.02282221295104023
corr_83d,0.022672029714736076
corr_71d,0.022411630503100275
sd_179d,0.022379366652281924
sd_109d,0.02217341906406162
ret_179d,0.021309040565106248
corr_97d,0.021167802509159568
sd_71d,0.021058615429139244
corr_59d,0.02010107090323314
sd_97d,0.019930680074316774
sd_83d,0.019783366214161005
sd_47d,0.019439231776779316
ret_157d,0.019279187554592743
sd_29d,0.015742726909371906
corr_47d,0.015109632545678105
corr_37d,0.013265119281626802
ret_109d,0.013235001919302755
ret_59d,0.01178153317951027
corr_17d,0.01138956065376915
corr_29d,0.011155423773210132
sd_23d,0.011033832295837378
ret_97d,0.011020783730191976
corr_23d,0.010511017104708784
ret_83d,0.010278491199243893
corr_19d,0.010264945925517162
ret_47d,0.008868003230613753
ret_29d,0.007875297759656018
ret_71d,0.0077210261058297805
sd_19d,0.007242727822128442
corr_11d,0.007033882585313165
ret_37d,0.006938546786676816
sd_17d,0.00684831333310803
ret_23d,0.006129005746878685
sd_11d,0.005457346657308087
ret_19d,0.004961194046402166
ret_17d,0.003930900912060202
ret_11d,0.0037707045175875515
ret_5d,0.003328747969354391
sd_5d,0.0024105148945321687
corr_5d,0.002190701334342897
