Variable,Importance
corr_127d,0.05084182640807526
sd_127d,0.04890139733415477
sd_179d,0.04769581188028597
sd_199d,0.045653975806947446
sd_109d,0.04061830253549247
sd_97d,0.03669855318691085
sd_251d,0.03598085160185428
corr_251d,0.03527344609775849
corr_157d,0.034224617954403694
sd_223d,0.03374408962253746
sd_157d,0.03243681940479468
corr_97d,0.032050618211401864
ret_223d,0.03048046168797607
corr_223d,0.027085073155480668
corr_179d,0.0251248977437338
corr_199d,0.025081031844240917
corr_109d,0.024226789188771806
ret_251d,0.023280032173383834
corr_83d,0.02116145374893288
ret_179d,0.020697192389602836
ret_199d,0.019362408871540157
corr_71d,0.018982343557632675
ret_127d,0.018700792733583257
sd_83d,0.017994084773309143
sd_71d,0.01781747252533185
sd_47d,0.01602988386540571
ret_157d,0.014979546813634252
sd_37d,0.014874590485698403
corr_59d,0.014204573539290253
sd_59d,0.013650520120555011
ret_109d,0.013325165006422111
corr_47d,0.010925952589471795
corr_37d,0.010789244442694771
ret_97d,0.010503077089849457
ret_37d,0.009381596833630037
ret_47d,0.009055149457764382
sd_29d,0.00846127286544291
ret_83d,0.007450828950485307
ret_59d,0.006861397633686146
sd_19d,0.0060661298021948374
ret_29d,0.006017781557111276
sd_17d,0.0058154760969595775
corr_29d,0.005808707415743788
ret_23d,0.005722689193721169
sd_23d,0.005539086888345156
ret_71d,0.005002512267902183
corr_23d,0.004680300799989605
sd_11d,0.004636797247362177
ret_19d,0.0040238475827518005
corr_17d,0.0039299887802125575
ret_11d,0.003833692490149718
ret_17d,0.00383050028736097
corr_19d,0.0037626424829863125
corr_11d,0.0034370511124317722
sd_5d,0.0013781374851325383
ret_5d,0.0013268677531820428
corr_5d,5.80646624294845e-4
