Variable,Importance
sd_251d,0.09155565421025309
sd_199d,0.070071479879450907
sd_223d,0.06672334084913539
ret_251d,0.051560460541672695
ret_179d,0.03824588981756847
sd_109d,0.038057915319368606
sd_127d,0.03786582350766621
sd_157d,0.03668879839814747
sd_59d,0.031113290186717754
ret_97d,0.028630162769279176
sd_179d,0.028314319591176702
ret_157d,0.027760254452850776
ret_199d,0.02564386484763246
sd_83d,0.024381665859522447
sd_97d,0.02355408584551333
sd_71d,0.022873847664563865
sd_37d,0.022388767824021223
sd_23d,0.02232478593199848
ret_71d,0.021944227864089155
sd_47d,0.021799071106702393
ret_223d,0.021690383308688485
ret_59d,0.021081890765278936
ret_83d,0.019396747416509298
ret_127d,0.018609239881042718
ret_109d,0.017371451342872934
sd_29d,0.016233494319363436
ret_17d,0.01583310703766459
sd_17d,0.015378102142596363
ret_47d,0.014869394721582285
ret_29d,0.013957464291682401
sd_11d,0.013768357822220995
ret_37d,0.013712063128478476
sd_19d,0.013638433964986983
ret_11d,0.013558822518947303
ret_23d,0.012808846325717898
ret_19d,0.010395796743899047
sd_5d,0.008360837741404557
ret_5d,0.007837860059732686
