Variable,Importance
sd_223d,0.04082211083193459
corr_251d,0.039668571276961155
sd_251d,0.03720499008841145
corr_223d,0.03164621211529425
corr_97d,0.031048149560021165
sd_199d,0.030781036405570845
corr_157d,0.029395616978897428
sd_109d,0.02883548451098105
sd_127d,0.028034650091469934
corr_199d,0.025891681092328696
sd_97d,0.025431421043742044
sd_157d,0.025152604469541425
ret_157d,0.024706105246860347
ret_59d,0.0242953135948946
ret_71d,0.02421140994953952
sd_179d,0.02372368166724017
corr_109d,0.021372901696574225
corr_83d,0.0210398171905439
corr_127d,0.020913379788984273
corr_179d,0.020327922286214033
ret_251d,0.02015400105132726
ret_223d,0.020028441001566345
sd_59d,0.019426550149238005
corr_71d,0.018845956930886802
sd_71d,0.018119904611738662
ret_97d,0.017233251588979714
ret_47d,0.016947801458190335
ret_199d,0.016896958759582158
ret_83d,0.016571683008306387
corr_47d,0.016172385959887927
sd_83d,0.01604056951768788
corr_59d,0.014993866159605133
ret_179d,0.01453825672304374
sd_47d,0.014329333683833219
sd_37d,0.01317442063623763
ret_37d,0.013040575925026915
sd_29d,0.012730962198342298
corr_37d,0.01257009440423926
sd_23d,0.012374463568525222
sd_17d,0.011385600679946997
ret_109d,0.011239142822582157
sd_19d,0.01060805817008831
ret_29d,0.010217966840635263
ret_127d,0.009937070198055786
ret_23d,0.009762631778852249
corr_29d,0.008936121869386865
sd_11d,0.008342308481035565
ret_19d,0.007876857164518181
ret_11d,0.007702089333707564
ret_17d,0.007527580499737893
corr_19d,0.006969246441135841
corr_23d,0.0066280569527141266
corr_11d,0.006109351838872371
sd_5d,0.0054612911575021295
ret_5d,0.004739109627078458
corr_17d,0.004245323651478892
corr_5d,0.0036196552704213514
