Variable,Importance
roll_sd_ret1d_7M,0.16329998026853376
sd_abov_ema23,0.1334436329279635
roll_sd_ret21d_1Y,0.1016340658093155
corr_ema23_sma47_200d,0.08857071947482102
corr_sma50_sma200_1Y,0.08474298299898006
sd_abov_sma101,0.07928154936929283
roll_sd_volum200d_1Y,0.07673064448057386
corr_ema23_sma101_1Y,0.06737536039276855
sd_abov_sma199,0.06114212311054016
sd_abov_sma47,0.06023065826758116
sd_abov_ema11,0.049719680834892005
roll_sd_ret3M_1Y,0.02773187516215426
sd_abov_ret11d_1Y,0.006096726902583358
