Variable,Importance
roll_sd_intraday_251d,0.07421677189938941
roll_sd_ret1d_147d,0.07201362434292455
corr_sma50_sma200_101d,0.06521807217801487
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.06484110481630923
corr_ema20_sma50_251d,0.059918394542902396
roll_sd_ret21d_251d_lag19,0.05453330134244877
corr_sma50_sma200_199d,0.053954679770782873
above_sd_sma199_251d,0.044861297354451136
roll_sd_ret21d_251d_lag7,0.043205732455343523
corr_ema20_sma50_199d,0.04007352071310985
roll_sd_volu200_251d,0.03889967664135288
roll_sd_ret5d_147d,0.03661980661982594
roll_mean_ret1d_61d,0.03521007093233446
roll_mean_ret5d_61d,0.03506232955770244
roll_sd_ret21d_251d,0.03422002186980594
ma_cross_l,0.03277299723658489
roll_sd_ret1d_61d,0.030150845002009395
roll_sd_volu200_251d_lag17,0.0292417455565804
roll_sd_intraday_61d,0.028554053818655483
roll_sd_volu200_251d_lag5,0.027116165436361642
roll_sd_ret5d_147d_lag11,0.021738603500809067
roll_mean_ret5d_147d,0.020870827279289877
roll_sd_volu200_31d,0.01723269248480023
roll_sd_ret5d_147d_lag5,0.01722531620782016
atr11_open,0.011534794625810143
atr17_open,0.010713553814580449
