Variable,Importance
roll_sd_ret1d_63days,0.12292921132054739
roll_sd_volu200_251days,0.0998063815952011
ma_cross_l,0.09724541674051497
roll_sd_ret21d_1Y,0.08735981750985938
roll_sd_ret5d_7M,0.08677562827795976
corr_ema20_sma50_199d,0.0864087056769295
corr_sma50_sma200_1Y,0.08602023664295974
corr_ema20_sma50_1Y,0.06942024445485934
above_sd_ret21d_1Y,0.05971652342207261
roll_sd_ret5d_3M,0.05489180296796892
corr_sma50_sma200_199d,0.05453448046375515
roll_sd_volu200_31days,0.04221155263584972
roll_sd_intraday_3M,0.04155949295203814
above_sd_ret5d_7M,0.006165390211477348
above_sd_ret5d_3M,0.004018797400405934
above_sd_intraday_1Y,8.344667876486769e-4
above_sd_ret1d_3M,1.0185093995231301e-4
