Variable,Importance
sd_abov_ema11,0.14446246042834804
roll_sd_volum200d_1Y,0.11427959144652433
corr_sma59_sma211_1Y,0.08386895773776927
roll_sd_ret1d_7M,0.07834113135276974
roll_sd_ret3M_1Y,0.07498744018412827
perc_abov_roll_min67d,0.07287370037231115
corr_sdabovsma97_sdabovsma223_1Y,0.07098719798350114
roll_sd_ret11d_227d,0.06849174362513007
sd_abov_sma199,0.05295215429320911
ma_cross_l,0.050322275644584295
corr_ema23_sma53_200d,0.04760133007982482
roll_sd_intraday_3M,0.04146304241330713
roll_sd_ret21d_1Y,0.03744448595391975
perc_abov_roll_min241d,0.03235727931327269
perc_abov_roll_max241d,0.016268852569676303
perc_abov_roll_max67d,0.01329835660172391
