Variable,Importance
roll_sd_ret21d_1Y,0.12860319354858213
ma_cross_l,0.1280223365420601
roll_sd_volu200_251days,0.12434612567848093
roll_sd_ret5d_7M,0.07887052980334582
corr_ema20_sma50_1Y,0.07840385268221678
corr_ema20_sma50_199d,0.07614370364244023
roll_sd_intraday_3M,0.07424440475103956
corr_sma50_sma200_199d,0.0738959110782182
roll_sd_volu200_31days,0.06481016272575427
roll_sd_ret5d_3M,0.05786086898746771
roll_sd_ret1d_63days,0.05656068896851574
above_sd_ret21d_1Y,0.027555102574158507
corr_sma50_sma200_1Y,0.0193973757829853
above_sd_ret5d_7M,0.0051043363922677176
above_sd_ret5d_3M,0.003428125373523465
above_sd_intraday_1Y,0.0026451017782654963
above_sd_ret1d_3M,1.0817969067804478e-4
