Variable,Importance
corr_sma50_sma200_199d,0.06999567861453954
above_sd_sma199_251d,0.0681256555658219
roll_sd_volu200_251d_lag17,0.058919312667655606
roll_mean_ret5d_61d,0.05557384503838228
roll_sd_intraday_251d,0.055151950149940586
roll_sd_ret1d_147d,0.05291349053836684
corr_sma50_sma200_101d,0.04992615562451918
roll_sd_ret21d_251d,0.04747666723112251
corr_ema20_sma50_251d,0.04657485446242527
roll_sd_volu200_251d,0.046483427744192625
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.04182506385184772
roll_sd_ret21d_251d_lag19,0.03851377428296491
roll_sd_intraday_61d,0.0367646546994707
roll_sd_ret5d_147d,0.03587595680573149
ma_cross_l,0.03450276985850031
roll_mean_ret5d_147d,0.03243645314795106
corr_ema20_sma50_199d,0.029505146827914452
roll_sd_ret1d_61d,0.028149001735069325
roll_sd_ret21d_251d_lag7,0.02759982651340179
roll_mean_ret1d_61d,0.025945611644004805
roll_sd_volu200_251d_lag5,0.025345131916454537
roll_sd_ret5d_147d_lag11,0.022925806759410132
roll_sd_ret5d_147d_lag5,0.02016990172473701
atr17_open,0.019586397154739102
roll_sd_volu200_31d,0.014865772581512417
atr11_open,0.014847692859323925
