Variable,Importance
roll_sd_intraday_251d,0.09839252463797618
corr_sma50_sma200_199d,0.085963834033595
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.07218012974489314
roll_sd_ret1d_147d,0.06717606553375302
corr_sma50_sma200_101d,0.05574986757829178
above_sd_sma199_251d,0.04400655352813963
corr_ema20_sma50_251d,0.043422589343686514
roll_sd_ret21d_251d,0.04107961305789564
roll_sd_ret21d_251d_lag7,0.03810686350198862
roll_sd_ret21d_251d_lag19,0.03711469437290935
roll_sd_ret5d_147d,0.034817050432985816
roll_sd_ret1d_61d,0.034687300088883315
roll_mean_ret5d_147d,0.03310793475997127
roll_sd_volu200_251d_lag17,0.03152117996422592
roll_sd_volu200_251d,0.03151323663792408
roll_sd_volu200_251d_lag5,0.03144444588975669
corr_ema20_sma50_199d,0.03109086971701398
roll_sd_intraday_61d,0.02807372201491281
ma_cross_l,0.027360351019445263
roll_mean_ret1d_61d,0.026154567407496852
roll_sd_ret5d_147d_lag5,0.024529419283719333
roll_mean_ret5d_61d,0.02285218733726188
roll_sd_ret5d_147d_lag11,0.02248400575011642
roll_sd_volu200_31d,0.016802422427777096
atr17_open,0.01248933383438569
atr11_open,0.007879238100994695
