Variable,Importance
corr_ema20_sma50_199d,0.06364264333116079
roll_sd_ret1d_61d,0.05935158195692077
corr_ema20_sma50_251d,0.05429851931150431
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.053340294055433495
above_sd_sma199_251d,0.05064305680395809
roll_sd_intraday_61d,0.04733268199220563
roll_mean_ret1d_61d,0.04547282778134868
roll_sd_volu200_251d_lag17,0.045403671721127095
ma_cross_l,0.04476880028347832
corr_sma50_sma200_101d,0.043976099958880625
roll_sd_ret1d_147d,0.04173282873244281
roll_sd_volu200_251d,0.03954660264648766
corr_sma50_sma200_199d,0.03865188426762922
roll_sd_ret5d_147d,0.03815794446884637
roll_mean_ret5d_147d,0.03708734303323013
roll_sd_ret21d_251d,0.03667773470272509
roll_sd_ret21d_251d_lag19,0.034678310847809916
roll_sd_intraday_251d,0.03359829539694614
roll_mean_ret5d_61d,0.029783549144360957
roll_sd_volu200_251d_lag5,0.0281867824163371
roll_sd_volu200_31d,0.02810053757751268
roll_sd_ret21d_251d_lag7,0.026892711295717384
roll_sd_ret5d_147d_lag5,0.02580342499383303
roll_sd_ret5d_147d_lag11,0.024016565192201172
atr17_open,0.01639995940210761
atr11_open,0.01245534868579491
