Variable,Importance
roll_sd_ret21d_1Y,0.18725527376660842
corr_sma50_sma200_199d,0.10683011225618186
corr_sma50_sma200_1Y,0.09563506034437164
ma_cross_l,0.07133037454708403
roll_sd_volu200_251days,0.07075821330310328
roll_sd_ret5d_7M,0.07009847230634947
corr_ema20_sma50_199d,0.06766339777841611
roll_sd_ret1d_63days,0.06415599938288141
above_sd_ret21d_1Y,0.05964676450814765
roll_sd_ret5d_3M,0.0545699848169834
roll_sd_volu200_31days,0.05259684536266936
roll_sd_intraday_3M,0.046826807314867075
corr_ema20_sma50_1Y,0.044304732155896365
above_sd_ret5d_7M,0.0032791179146356175
above_sd_ret5d_3M,0.0028637180302022946
above_sd_intraday_1Y,0.0018980087505666126
above_sd_ret1d_3M,2.871174610354157e-4
