Variable,Importance
roll_sd_volu200_251days,0.1440574220155848
roll_sd_ret21d_1Y,0.11896682596807294
corr_sma50_sma200_1Y,0.08384698728796579
roll_sd_ret5d_7M,0.08207101871741443
corr_sma50_sma200_199d,0.08137072167063972
roll_sd_intraday_3M,0.07551230545928311
roll_sd_ret1d_63days,0.06898051507887776
ma_cross_l,0.06146902228429301
corr_ema20_sma50_1Y,0.061430599958793436
corr_ema20_sma50_199d,0.0612577762891511
roll_sd_ret5d_3M,0.05445832276073939
above_sd_ret21d_1Y,0.04768174426480113
roll_sd_volu200_31days,0.04138441925135635
above_sd_intraday_1Y,0.0076869244012463984
above_sd_ret5d_7M,0.006677715325621143
above_sd_ret5d_3M,0.0021753983402914316
above_sd_ret1d_3M,9.722809258680758e-4
