Variable,Importance
volat_roc21_252d,0.20806556168760384
sd_abov_sma199,0.1981051792325428
sd_abov_sma101,0.16044206185718976
sd_abov_ema11,0.15624209748427487
sd_abov_sma47,0.1334431664049796
volat_volu200_252d,0.09604163677360088
sd_abov_ema23,0.047660296559808225
