Variable,Importance
roll_sd_volu200_251days,0.1596826157011887
corr_sma50_sma200_199d,0.14183831343472644
roll_sd_ret21d_1Y,0.1190122292840283
roll_sd_ret5d_7M,0.11746959666282042
roll_sd_ret1d_63days,0.0860520759628942
corr_ema20_sma50_1Y,0.0627350856968169
ma_cross_l,0.06270316153149401
corr_ema20_sma50_199d,0.05907733297588759
roll_sd_volu200_31days,0.05806970370911069
roll_sd_intraday_3M,0.050155905519828355
roll_sd_ret5d_3M,0.04436297860454007
above_sd_ret21d_1Y,0.025478669872301286
corr_sma50_sma200_1Y,0.008552068952343415
above_sd_ret5d_3M,0.0028470596203872102
above_sd_intraday_1Y,0.0012312278622305863
above_sd_ret5d_7M,7.02727076300432e-4
above_sd_ret1d_3M,2.9247533101423604e-5
