Variable,Importance
roll_sd_ret21d_1Y,0.1144899671766135
roll_sd_volu200_251days,0.11196104246802274
corr_ema20_sma50_1Y,0.10715109417726186
ma_cross_l,0.10380700249309811
corr_sma50_sma200_199d,0.09001493501170682
corr_sma50_sma200_1Y,0.08707530784488275
roll_sd_ret5d_3M,0.0777530076549932
roll_sd_intraday_3M,0.07065889697714511
corr_ema20_sma50_199d,0.06716659221403765
roll_sd_ret5d_7M,0.04963414033288598
roll_sd_volu200_31days,0.041422210977227716
roll_sd_ret1d_63days,0.04061667115765237
above_sd_ret21d_1Y,0.03094062071154384
above_sd_ret5d_7M,0.004142659997359774
above_sd_ret5d_3M,0.0027259965959460005
above_sd_intraday_1Y,2.6898400612048893e-4
above_sd_ret1d_3M,1.7087020350208044e-4
