Variable,Importance
roll_sd_volu200_251days,0.12855012212801858
corr_sma50_sma200_1Y,0.11707949837488384
roll_sd_ret21d_1Y,0.10886455311303686
corr_ema20_sma50_1Y,0.10128727343766614
ma_cross_l,0.09669995655773302
roll_sd_intraday_3M,0.07202221047008746
roll_sd_ret5d_7M,0.06315523188230683
roll_sd_ret5d_3M,0.06163975885731319
corr_ema20_sma50_199d,0.05999211971923099
corr_sma50_sma200_199d,0.055700067819752855
roll_sd_ret1d_63days,0.049140399262388966
roll_sd_volu200_31days,0.03482717257913796
above_sd_ret21d_1Y,0.03396962076424531
above_sd_ret5d_7M,0.009361483546296075
above_sd_intraday_1Y,0.004165399319939493
above_sd_ret5d_3M,0.003260895240075108
above_sd_ret1d_3M,2.8423692788732215e-4
