Variable,Importance
roll_sd_ret21d_1Y,0.13433502209137932
ma_cross_l,0.11375065627485396
corr_sma50_sma200_1Y,0.10917252572799452
roll_sd_volu200_251days,0.10620975329715311
roll_sd_ret5d_7M,0.10513187467023458
corr_ema20_sma50_1Y,0.07830549263094042
corr_ema20_sma50_199d,0.06995648228490495
roll_sd_intraday_3M,0.06791637595748733
corr_sma50_sma200_199d,0.0636022344798161
roll_sd_ret5d_3M,0.04556283151000742
roll_sd_volu200_31days,0.038997690839094844
roll_sd_ret1d_63days,0.038509070850389036
above_sd_ret21d_1Y,0.018713436713843644
above_sd_ret5d_3M,0.005296968227892489
above_sd_ret5d_7M,0.0041108640586681134
above_sd_intraday_1Y,3.2836271688768947e-4
above_sd_ret1d_3M,1.0035766845249533e-4
