Variable,Importance
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.07079935543419782
above_sd_sma199_251d,0.06621684671567442
roll_sd_ret21d_251d_lag19,0.06192108645869273
corr_ema20_sma50_251d,0.05445021770951686
corr_sma50_sma200_101d,0.05390744211863465
roll_sd_intraday_251d,0.05170449402066654
ma_cross_l,0.049896040968438846
roll_sd_volu200_251d,0.04700698188507918
corr_ema20_sma50_199d,0.04308768925111351
roll_sd_intraday_61d,0.04177407674698833
roll_mean_ret1d_61d,0.03985678229785649
roll_sd_volu200_251d_lag5,0.03785094856986197
corr_sma50_sma200_199d,0.03719347655331633
roll_sd_ret21d_251d_lag7,0.036516516130875164
roll_mean_ret5d_147d,0.03615769126666
roll_sd_volu200_251d_lag17,0.032501926708543856
roll_sd_ret21d_251d,0.0319399475110172
roll_sd_ret1d_61d,0.030793576894380267
roll_sd_ret1d_147d,0.028999448874612893
roll_sd_ret5d_147d_lag11,0.028770403700293847
roll_sd_volu200_31d,0.02453425340604046
roll_sd_ret5d_147d,0.023848331053919102
roll_mean_ret5d_61d,0.019829615741138666
atr17_open,0.018368593733737025
roll_sd_ret5d_147d_lag5,0.016486762339402373
atr11_open,0.015587493909341471
