Variable,Importance
roll_sd_ret21d_251d,0.0786540516213527
roll_sd_intraday_251d,0.0729516445246173
corr_ema20_sma50_251d,0.07013729501942392
roll_sd_volu200_251d_lag17,0.0636550700127498
roll_sd_ret21d_251d_lag19,0.05587374404478497
corr_ema20_sma50_199d,0.05498408841710184
above_sd_sma199_251d,0.04950287054907861
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.049467403608278504
roll_sd_volu200_251d,0.049375260379134416
roll_sd_ret1d_61d,0.049310693524825665
roll_sd_ret21d_251d_lag7,0.04263959195294355
roll_sd_ret1d_147d,0.041179414946628724
corr_sma50_sma200_199d,0.04112458054832264
roll_sd_ret5d_147d,0.030911781063763386
corr_sma50_sma200_101d,0.02826359147997737
roll_sd_volu200_251d_lag5,0.028032341698448027
ma_cross_l,0.027441208693201873
roll_mean_ret5d_147d,0.025705555429306862
roll_sd_ret5d_147d_lag11,0.025128808332407774
atr17_open,0.019317906765777482
roll_mean_ret5d_61d,0.0187630317070179
roll_mean_ret1d_61d,0.016579094243037388
roll_sd_ret5d_147d_lag5,0.015931908658243156
atr11_open,0.015479123684528915
roll_sd_intraday_61d,0.015374472170392084
roll_sd_volu200_31d,0.014215466924655147
