Variable,Importance
sd_abov_ema11,0.1362256024364571
corr_sdabovsma97_sdabovsma223_1Y,0.07847099188792458
sd_abov_sma199,0.0750227329061097
roll_sd_ret11d_227d,0.07415752930013646
corr_sma59_sma211_1Y,0.07340648335379964
roll_sd_intraday_3M,0.06610620493349972
roll_sd_ret3M_1Y,0.06362936810719143
roll_sd_ret1d_7M,0.06238490187000895
roll_sd_volum200d_1Y,0.06041599643386209
corr_ema23_sma53_200d,0.05739982122043636
perc_abov_roll_max241d,0.05287066619190993
roll_sd_ret21d_1Y,0.050891369410879135
perc_abov_roll_min67d,0.04670020283690643
ma_cross_l,0.045463173001696944
perc_abov_roll_min241d,0.03595388164197484
perc_abov_roll_max67d,0.020901074467206703
