Variable,Importance
sd_abov_sma199,0.11623944496768548
corr_sdabovsma97_sdabovsma223_1Y,0.09649752282495905
roll_sd_ret1d_7M,0.08308894202056724
corr_sma59_sma211_1Y,0.07252914356097329
perc_abov_roll_min241d,0.0703823806129848
roll_sd_ret21d_1Y,0.06858837693373017
sd_abov_ema11,0.067525917367627
roll_sd_volum200d_1Y,0.0645556574790218
corr_ema23_sma53_200d,0.05484356312984514
perc_abov_roll_max241d,0.04951429159898805
ma_cross_l,0.048729457294498346
roll_sd_intraday_3M,0.04528050635938269
roll_sd_ret3M_1Y,0.04388637988553066
perc_abov_roll_min67d,0.043840733308827304
perc_abov_roll_max67d,0.03840062506354203
roll_sd_ret11d_227d,0.03609705759183696
