Variable,Importance
roll_sd_ret21d_1Y,0.16619370899806293
roll_sd_ret5d_7M,0.12877718971101856
roll_sd_volu200_251days,0.11310222736434616
corr_sma50_sma200_199d,0.09812167253664102
corr_sma50_sma200_1Y,0.08335221864169973
roll_sd_ret1d_63days,0.07058912939888068
roll_sd_ret5d_3M,0.06559481209833705
above_sd_ret21d_1Y,0.06235422990020289
corr_ema20_sma50_1Y,0.05919582325360307
ma_cross_l,0.055037688684889695
roll_sd_intraday_3M,0.03661798714739237
roll_sd_volu200_31days,0.03266643833340171
corr_ema20_sma50_199d,0.025332380569257684
above_sd_ret5d_7M,0.0013593214067726556
above_sd_ret5d_3M,9.754806884724938e-4
above_sd_intraday_1Y,6.950984858585699e-4
above_sd_ret1d_3M,3.4592781162721995e-5
