Variable,Importance
roll_sd_volu200_251days,0.11341275768304007
ma_cross_l,0.10823504856289297
roll_sd_ret21d_1Y,0.09961035121577136
corr_sma50_sma200_1Y,0.08358664955089375
corr_ema20_sma50_1Y,0.08346950590320912
roll_sd_ret5d_7M,0.07786725132898815
corr_sma50_sma200_199d,0.07751738754987428
corr_ema20_sma50_199d,0.07011336979297378
roll_sd_intraday_3M,0.06726143594220703
roll_sd_volu200_31days,0.05409538716237953
roll_sd_ret1d_63days,0.05333083397918402
roll_sd_ret5d_3M,0.048819199242799864
above_sd_ret21d_1Y,0.03950939872511794
above_sd_ret5d_7M,0.010361944066913972
above_sd_ret5d_3M,0.0071387543707281415
above_sd_intraday_1Y,0.0041398185927199495
above_sd_ret1d_3M,0.0015309063303060907
