Variable,Importance
roll_sd_ret21d_1Y,0.13556340222121513
roll_sd_volu200_251days,0.10822775770434138
roll_sd_ret5d_7M,0.09684829724450625
ma_cross_l,0.08566810750576491
corr_sma50_sma200_1Y,0.08501029763532383
corr_ema20_sma50_199d,0.08474243567788073
corr_ema20_sma50_1Y,0.07362799470044905
roll_sd_ret5d_3M,0.05905951274187517
corr_sma50_sma200_199d,0.0584524460086972
roll_sd_ret1d_63days,0.057026659702506415
roll_sd_intraday_3M,0.0538289909650206
above_sd_ret21d_1Y,0.043067310229319554
roll_sd_volu200_31days,0.04114434281295901
above_sd_ret5d_7M,0.007468515372219147
above_sd_ret5d_3M,0.006292128879541135
above_sd_intraday_1Y,0.0035705246167061075
above_sd_ret1d_3M,4.0127598167434444e-4
