Variable,Importance
roll_sd_ret1d_7M,0.15882927468987235
corr_ema23_sma47_200d,0.12211678134188002
roll_sd_ret21d_1Y,0.1068192535815057
corr_sma50_sma200_1Y,0.09246759140883345
sd_abov_sma101,0.08860892514282878
corr_ema23_sma101_1Y,0.07621787937139451
sd_abov_ema11,0.07186526171579997
sd_abov_sma199,0.06749609907095355
roll_sd_volum200d_1Y,0.05973371709778059
roll_sd_ret3M_1Y,0.05331751654425103
sd_abov_ema23,0.052009691743485915
sd_abov_sma47,0.048881128288843674
sd_abov_ret11d_1Y,0.001636880002570445
