Variable,Importance
roll_sd_ret21d_1Y,0.1731116005162383
roll_sd_ret5d_7M,0.13415634156619724
corr_ema20_sma50_1Y,0.12508783637873022
roll_sd_volu200_251days,0.11609320513365513
corr_sma50_sma200_199d,0.08814348794401372
corr_ema20_sma50_199d,0.06752456263962994
roll_sd_volu200_31days,0.0652584301300872
roll_sd_ret1d_63days,0.05486592820496407
roll_sd_intraday_3M,0.05054456008926938
ma_cross_l,0.04476733344047469
roll_sd_ret5d_3M,0.03730506421764303
corr_sma50_sma200_1Y,0.027694638460384186
above_sd_ret21d_1Y,0.010823150957275412
above_sd_ret5d_7M,0.0021907130283791206
above_sd_ret5d_3M,0.0020027351184631796
above_sd_intraday_1Y,4.304121745952213e-4
