Variable,Importance
roll_sd_ret21d_1Y,0.1448452459503459
corr_ema20_sma50_1Y,0.1282502841109796
roll_sd_volu200_251days,0.11448472136064435
roll_sd_ret5d_7M,0.11380880141921652
corr_sma50_sma200_199d,0.07731744522802426
corr_sma50_sma200_1Y,0.07611859696665346
corr_ema20_sma50_199d,0.07281122113568637
roll_sd_volu200_31days,0.06248690118754484
roll_sd_intraday_3M,0.05626058026870134
roll_sd_ret1d_63days,0.05149974217927259
ma_cross_l,0.047561799786699215
roll_sd_ret5d_3M,0.03765100645331778
above_sd_ret21d_1Y,0.013304350072996718
above_sd_ret5d_7M,0.001644956399314812
above_sd_ret5d_3M,0.0013800517241093415
above_sd_intraday_1Y,5.537255396260383e-4
above_sd_ret1d_3M,2.0570216866854452e-5
