Variable,Importance
roll_sd_volu200_251days,0.13109362458919088
corr_sma50_sma200_199d,0.11812328144906631
roll_sd_ret21d_1Y,0.11165136458077722
roll_sd_ret5d_7M,0.10468918840156026
ma_cross_l,0.08474938997322215
corr_ema20_sma50_1Y,0.08246911474663782
roll_sd_ret5d_3M,0.07603180966429374
roll_sd_intraday_3M,0.06681864620977078
roll_sd_ret1d_63days,0.054341200285766514
above_sd_ret21d_1Y,0.053497657206484674
corr_ema20_sma50_199d,0.053119489999553376
roll_sd_volu200_31days,0.04635500920661822
corr_sma50_sma200_1Y,0.006901908707091956
above_sd_ret5d_7M,0.003850257175528178
above_sd_ret5d_3M,0.0035794639013020002
above_sd_intraday_1Y,0.002235917512954187
above_sd_ret1d_3M,4.92676390181734e-4
