Variable,Importance
corr_ema20_sma50_199d,0.06538927166693194
roll_sd_volu200_251d_lag17,0.06135250227839256
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.05738912641719989
roll_sd_ret21d_251d_lag19,0.05056707184812831
roll_sd_ret21d_251d,0.05046360785380958
corr_sma50_sma200_101d,0.04979824698281556
corr_sma50_sma200_199d,0.048435394107337104
corr_ema20_sma50_251d,0.044722386502379176
roll_sd_ret5d_147d_lag5,0.04321605290618457
roll_sd_ret21d_251d_lag7,0.0420259852828233
roll_sd_volu200_251d,0.04116465393563087
above_sd_sma199_251d,0.040297663932760956
ma_cross_l,0.03863062287987637
roll_sd_ret5d_147d_lag11,0.037942038624310045
roll_sd_ret1d_147d,0.03355062198615767
roll_mean_ret1d_61d,0.033487390052436034
roll_mean_ret5d_61d,0.03250969919068876
roll_sd_intraday_61d,0.032297442362046735
roll_sd_intraday_251d,0.03187899894859397
roll_sd_volu200_251d_lag5,0.031315526588786904
roll_sd_ret1d_61d,0.030274625599312897
roll_mean_ret5d_147d,0.025841374159938015
roll_sd_ret5d_147d,0.025051588282024206
roll_sd_volu200_31d,0.020771131448938662
atr17_open,0.018995795010989528
atr11_open,0.012631181151506393
