Variable,Importance
oih_vde_corr_179d,0.0678442472206726
too_corr2,0.043483062818914724
xle_spy_sd_251d,0.042734207663071844
xle_spy_sd_199d,0.03624255018918266
cvx_uup_sd_223d,0.03344443193672614
xle_spy_corr_157d,0.032581404979842875
too_corr4,0.03118960068681233
ret_71d,0.031156181179500538
dia_qqq_corr_109d,0.031101640834488315
corr_sma50_sma200_199d,0.029888463626213925
xle_spy_corr_251d,0.029661947369337093
roll_sd_intraday_61d,0.02760130745785675
dia_qqq_corr_127d,0.02725895387933575
xle_spy_corr_37d,0.026753239276090687
dia_qqq_corr_251d,0.025893685184221873
oih_vde_sd_251d,0.02586645683155625
cvx_xle_sd_251d,0.02416320745863328
corr_ema20_sma50_251d,0.02351220709302469
cvx_uup_corr_199d,0.022438297226591408
dia_qqq_sd_157d,0.022161538977002963
corr_sma50_sma200_251d,0.02080461606744736
cvx_uup_corr_157d,0.020757796028640033
too_corr3,0.020355980091706756
cvx_xle_corr_83d,0.019261442134389236
too_corr1,0.01914929404997769
ma_cross_l,0.018284923403437008
roll_sd_volu200_251d,0.018271261043374936
oih_vde_corr_109d,0.01799345366126642
cvx_uup_sd_127d,0.01760958025415647
roll_sd_ret21d_251d,0.017505763409271728
oih_vde_sd_157d,0.016619522804409703
cvx_xle_corr_199d,0.01582294757406203
cvx_xle_sd_223d,0.015207021326845416
above_sd_sma200_251d,0.015105820949372082
oih_vde_corr_251d,0.015087042931865958
roll_sd_ret5d_61d,0.015053714337250876
cvx_xle_corr_97d,0.014510352786296851
corr_sma50_sma200_101d,0.014366885277867586
roll_sd_ret1d_147d,0.013821744565438885
corr_ema20_sma50_199d,0.013165880370556134
roll_sd_volu100_61d,0.012091067741044492
dia_qqq_ret_127d,0.009343657863433722
roll_sd_volu50_21d,0.0048335994388119235
