Variable,Importance
roll_sd_intraday_251d,0.0709182211408457
ma_cross_l,0.05612932080573112
roll_sd_ret21d_251d_lag19,0.05500871201189435
corr_ema20_sma50_251d,0.05253512505886661
roll_sd_volu200_251d_lag17,0.05054119478575254
above_sd_sma199_251d,0.04955638472533179
roll_sd_ret21d_251d,0.047841183731912214
roll_sd_ret21d_251d_lag7,0.04593054351559913
roll_sd_ret5d_147d_lag11,0.04273768286726991
corr_ema20_sma50_199d,0.041196591403577947
corr_sma50_sma200_101d,0.04051786697965244
roll_sd_intraday_61d,0.040235308811840835
corr_sma50_sma200_199d,0.03886866186645256
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.03831156647224884
roll_mean_ret1d_61d,0.03583771027606651
roll_mean_ret5d_61d,0.03435567072379315
roll_mean_ret5d_147d,0.034167779701431415
roll_sd_volu200_251d,0.032579955766010825
roll_sd_ret1d_147d,0.031546863520355344
roll_sd_ret5d_147d,0.030248544852281817
roll_sd_ret1d_61d,0.029628806594353435
roll_sd_volu200_31d,0.025537080805138154
roll_sd_volu200_251d_lag5,0.02423982189064406
roll_sd_ret5d_147d_lag5,0.021543959059825132
atr11_open,0.01669463782142653
atr17_open,0.013290804811697638
