Variable,Importance
corr_ema20_sma50_251d,0.06276258254598767
roll_sd_intraday_251d,0.057741772126969224
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.0575730179247348
corr_sma50_sma200_101d,0.053208376935213506
above_sd_sma199_251d,0.05233154716543511
corr_sma50_sma200_199d,0.051185917865063914
corr_ema20_sma50_199d,0.04662632152928711
roll_sd_volu200_251d_lag17,0.04394111035167682
roll_sd_ret1d_147d,0.04245351677745193
roll_sd_intraday_61d,0.042415000368897005
ma_cross_l,0.041042093288179406
roll_sd_volu200_251d_lag5,0.04096555346087383
roll_sd_volu200_251d,0.04033220377097097
roll_sd_ret1d_61d,0.03924434908343217
roll_mean_ret5d_147d,0.03907384729554539
roll_sd_ret21d_251d,0.036246421200164435
roll_sd_ret21d_251d_lag19,0.03596633346713003
roll_sd_volu200_31d,0.033792033537262095
roll_sd_ret21d_251d_lag7,0.028196438088936463
roll_mean_ret1d_61d,0.02786296840863345
roll_mean_ret5d_61d,0.027261603012378805
roll_sd_ret5d_147d,0.02489703587968261
roll_sd_ret5d_147d_lag11,0.02238979086122647
atr17_open,0.01880607732359577
atr11_open,0.018351414316407168
roll_sd_ret5d_147d_lag5,0.01533267341486385
