Variable,Importance
roll_sd_ret21d_1Y,0.12352345414304086
corr_sma50_sma200_199d,0.11387119036766212
ma_cross_l,0.10525231243428085
corr_sma50_sma200_1Y,0.10260037461999352
roll_sd_ret5d_7M,0.08582923415694098
corr_ema20_sma50_1Y,0.08364914936420564
corr_ema20_sma50_199d,0.07702931905135392
roll_sd_volu200_251days,0.06380309822986847
roll_sd_volu200_31days,0.061461300385522846
roll_sd_ret1d_63days,0.05253565363842702
roll_sd_intraday_3M,0.05233505543626125
roll_sd_ret5d_3M,0.039841278332834025
above_sd_ret21d_1Y,0.03581002538517991
above_sd_ret5d_3M,0.0014414344094937062
above_sd_ret5d_7M,0.001006792865879557
above_sd_intraday_1Y,1.0327179055329008e-5
