Variable,Importance
roll_sd_ret21d_1Y,0.16558667424149545
corr_ema20_sma50_1Y,0.10886312846809151
ma_cross_l,0.10826933838564291
roll_sd_volu200_251days,0.10556432259222463
corr_sma50_sma200_199d,0.08528243462193076
roll_sd_ret5d_7M,0.07867147761229909
corr_ema20_sma50_199d,0.06624831348628961
corr_sma50_sma200_1Y,0.06481833141658455
roll_sd_intraday_3M,0.0600137503867054
roll_sd_volu200_31days,0.04519180940585072
roll_sd_ret1d_63days,0.04310023211168644
above_sd_ret21d_1Y,0.03157333949637688
roll_sd_ret5d_3M,0.029063291196492286
above_sd_ret5d_7M,0.004809475584253527
above_sd_ret5d_3M,0.002472974521329588
above_sd_intraday_1Y,4.284868478421771e-4
above_sd_ret1d_3M,4.2619624904444915e-5
